x1,x2,y
0.7223823642925571,0.7382826822731589,0
0.1870101869690474,0.5082923003062307,1
0.8367161620501574,0.29605730776714306,0
0.8359649683162739,0.20293759383455695,0
0.004171513930057735,0.4476113973814021,0
0.8797850004093795,0.5979110804728586,1
0.23293358369421263,0.5395159439657179,1
0.665495351640662,0.7538695643465906,1
0.1715147113908148,0.6832780900924333,0
0.44740705717537455,0.26724068195207523,0
0.9146505478335457,0.9030779540868291,0
0.5159960369359801,0.10407189203713424,0
0.7374610273240509,0.26646434347350934,0
0.5541189545768194,0.10514529475259998,0
0.930416337326916,0.7196086947680409,0
0.6488128034363198,0.6741352138605872,1
0.47779235973052714,0.6473046252854443,1
0.09213710861807177,0.2565479500869161,0
0.7641167669279086,0.6717531142213632,1
0.8278716736760549,0.5056276896290561,1
0.48171922298732617,0.12387586887405132,0
0.7197202821503521,0.2609518954084484,0
0.29026432638055855,0.3951204767300419,0
0.8575946065022393,0.09167743864441341,0
0.7323691723688515,0.3223905509703647,0
0.1640293678885778,0.639559781006214,1
0.12779519633114808,0.5118334941152439,1
0.9674442307742347,0.29427679340915125,0
0.7191661666939204,0.35239916547353595,0
0.04687950114218354,0.5115740748180692,0
0.830474602385966,0.9538212171709047,0
0.1565254767003694,0.31870069215412955,0
0.8118803481391434,0.6051373454699736,1
0.730598937053037,0.28546361298260053,0
0.27513822968264373,0.6147180139088607,1
0.42792507152107745,0.11268622053514205,0
0.9573580522580957,0.8320330204972711,0
0.7289597425154788,0.416745919990337,0
0.6607060421109544,0.5530795819434817,0
0.1974771786626633,0.21197615830598754,0
0.4072752824241136,0.2972120723788987,0
0.2877140543916,0.8013843875329328,0
0.2135342258417025,0.0826044713992096,0
0.408372290831379,0.22466323198096466,0
0.757946963927957,0.18334954281616603,0
0.2586243059038868,0.6595173715100635,1
0.28176106460272826,0.27756369355036087,0
0.45341013199969454,0.9958765323098193,0
0.28248644581427956,0.6835052965351699,1
0.0009610796608795892,0.09422605931631003,0
0.7686724716029448,0.5757182120803602,1
0.6636954301270928,0.9682140433966727,0
0.13760814064625923,0.11843358653274588,0
0.7189045327205823,0.6243179434245977,1
0.660877409644769,0.30281739772560856,0
0.705778981007201,0.4319188666860377,0
0.9050382789863705,0.9038141895496055,0
0.6747357199604704,0.8202195823870542,0
0.6820159956990585,0.35371532228797303,0
0.8352711588386731,0.581176645034107,1
0.8408904369243521,0.42424255925963206,0
0.272260237405982,0.7483603642147476,0
0.7072293470814474,0.11017820544612734,0
0.866251018064407,0.8061875202585577,0
0.943706538075727,0.716193200521739,0
0.15749592021123773,0.9055757571270587,0
0.051549866412064535,0.7951206445544396,0
0.9233244508839177,0.9238367047643816,0
0.6755180323584156,0.05507035577998007,0
0.08893247399038376,0.5070117609434329,0
0.2545621304345108,0.2910518137155381,0
0.19398057897298907,0.89289157544571,0
0.20568704177151648,0.4753794252220337,0
0.5192118918952077,0.21756498714773176,0
0.6348578044439684,0.9603636648108536,0
0.3039210159981123,0.9632210196397104,0
0.0896830611211257,0.16089364670946646,0
0.14824432612008737,0.13745509090430388,0
0.04862992700556621,0.07611250219014876,0
0.1777466131073401,0.5634150641589875,1
0.2525122301900124,0.8616593026072583,0
0.869380479724876,0.5364238729478501,1
0.7112169444359505,0.1450803794667433,0
0.6709352910822894,0.4879641765655282,0
0.6618173418223151,0.2489467554428679,0
0.021677534876395028,0.6553474207759524,0
0.6074604457408033,0.6736581566009827,1
0.6878923232292501,0.4914110637981879,0
0.9960795538523337,0.7455277400069482,0
0.7484249795935577,0.33942271166171,0
0.30670650418317824,0.150177351796051,0
0.6236103239819968,0.7984224054158138,0
0.7453736707793885,0.33741045787796564,0
0.2352235063497721,0.7117845905061312,0
0.867464293756516,0.8410585828653735,0
0.09117506669681294,0.4495235365203267,0
0.9761366001751413,0.7058119484969424,0
0.9475103145860833,0.8160175715685628,0
0.2729344666628983,0.7349758887256218,0
0.3270992800570369,0.3701176230239501,0
0.14246972888256224,0.914250961208467,0
0.9226981827503975,0.6840871459765384,0
0.5927667523581677,0.391163998183592,0
0.22865173451892773,0.7323462207178025,0
0.5825858766851777,0.6490860433090889,1
0.6455575813489022,0.4365853126038776,0
0.16553487139635933,0.3080194666658828,0
0.0022243090637755506,0.9123274551967895,0
0.371181146827076,0.8503423834111186,0
0.6260022590877009,0.5168512295273717,0
0.5436983466196532,0.11760575968329486,0
0.8816032543096387,0.8806546370232601,0
0.4568142726086492,0.14751332600111042,0
0.19457785455706528,0.42182904380697206,0
0.7659000117494903,0.44407151454296595,0
0.013581451667576794,0.11549247006040286,0
0.31578837259392056,0.8317545225310569,0
0.6127045007058711,0.7470534397611973,1
0.5224504725593843,0.993778553967965,0
0.525298797627751,0.8310355544136675,0
0.7781746557289609,0.6247697011520815,1
0.9833790387612452,0.8971277897592783,0
0.14036306741323726,0.9943974116380229,0
0.3959878387060461,0.40963959012877693,0
0.7097497528871414,0.5106740484127803,0
0.5634407199518483,0.8044767682880472,0
0.9441036724603938,0.15383810447211357,0
0.6717391753008385,0.3068910640734995,0
0.8733030210653615,0.41782206261520194,0
0.6619147122543187,0.6509317059164016,1
0.8880216831775987,0.30042081203219734,0
0.07834031904379904,0.771323576790057,0
0.6509109036468101,0.2736869110932716,0
0.18863041066554492,0.22492789747301875,0
0.8100044967048613,0.17160632421633187,0
0.3307911720071443,0.30452559790414885,0
0.7876046223842916,0.14290115030942663,0
0.1806715406142509,0.967623270883748,0
0.46849601481046466,0.1722966843067655,0
0.6327351546842862,0.2556036720405959,0
0.7618250971424018,0.33155279762032863,0
0.020550917126686823,0.04839058545863221,0
0.35325491251292124,0.6226388923382027,1
0.19412291826099914,0.5147586804627582,1
0.8204529928279685,0.3792919974888773,0
0.09823423778343747,0.7847067084673035,0
0.5286771016162908,0.9093614503948297,0
0.9890729419542873,0.7159842563528804,0
0.45924925977870684,0.9080771935552095,0
0.7474333924540861,0.7047692066528756,1
0.5948963574322658,0.2346615686253166,0
0.5041800246372979,0.5204649676079646,0
0.8717411946745411,0.9740530363171709,0
0.8483013688687296,0.9271657605520023,0
0.8777664013053496,0.2907030200542289,0
0.5810762786834434,0.2472762896975544,0
0.6452499608070313,0.4713014599938113,0
0.925368856260854,0.6897613842185417,0
0.1651493676725215,0.006616007043295908,0
0.23513126177249588,0.5265954585508311,1
0.527073113674084,0.6907033041020617,1
0.8067279824790305,0.7762046292064754,0
0.06490705373271982,0.377068202227498,0
0.06246498718534059,0.28734084047956304,0
0.8251880085286372,0.12349162257012132,0
0.1681916842659825,0.6749047714932083,0
