0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.8061726835243045,0.3017721577555469,0.1472491824947677,0.4223853981863499,0.5510297106206855,0.8672059303383117,0.9384955464019535,0.9783406397280386,0.8072986254934269,0.16501615776354972,0.4044037403169144,0.3004680354174779,0.8756511043747955,0.9618471430247383,0.08685780655998077,0.13464194696545517,0.2744451525803254,0.4034802895784235,0.3503509016013058,0.9945298466477842,0.3488854166353169
0.2238610231331682,0.3481939867107439,0.0165432736615062,0.32194521618199723,0.08655531003722694,0.46045888742953367,0.1592048907677639,0.46766246707496795,0.8881471236336119,0.4008724232494162,0.37585315582248857,0.8899528961853413,0.3269621164283769,0.49791508128354345,0.3957482517684877,0.7913527166990451,0.1379051338337811,0.9227685930600512,0.8263346988309667,0.00776531118022894,0.7425839518782195
0.5599624852776297,0.484654748179426,0.9072446373571644,0.5785254363649066,0.11296939733020972,0.8097183978686647,0.8511756273953007,0.3595613418073408,0.0839613911868653,0.7713285372808573,0.8312393165569069,0.875747854858827,0.45280574627665227,0.016655912721231902,0.6072500537794339,0.3667703221091977,0.6143363530008397,0.25885428625365914,0.7869318470882967,0.08858237934049273,0.5678626603173194
0.5269312825824122,0.0228549448959567,0.2986003228993912,0.10865938059962343,0.47617048919937144,0.20662643112656798,0.6441456822173892,0.5457423661960878,0.0393440377340154,0.2131109188760092,0.3416937965943089,0.2921622495849786,0.05353514097386414,0.9915082588957771,0.02819134532057277,0.600700810156204,0.6742353043960253,0.4329803911228085,0.4818579779365437,0.655232955709562,0.35702688029657537
0.9380343892259172,0.16364813224837,0.2286670981225037,0.1496309224021357,0.6055254655966742,0.5878654378984889,0.49665213245097906,0.9203744936709746,0.47898514422173455,0.8794114916974095,0.44816512687563603,0.31700484857196154,0.9698931710744625,0.7822511844603008,0.9856978224041129,0.19649427417873055,0.04193546750922483,0.2665782537822927,0.39282237359632255,0.8146294325788663,0.09148140976129981
0.7993505649265245,0.585492048189045,0.234572854361377,0.39202403736859315,0.964077103820636,0.9453622180201988,0.6383448373124146,0.4367542593349083,0.12124894436798372,0.3676446899930379,0.3357234526957307,0.6965830767123915,0.057650509019293805,0.8048285934126589,0.618155175808932,0.21453225043831015,0.6567766237224466,0.6241979008358439,0.9340530421493755,0.9343045336544596,0.6561667201641204
0.4242203947423155,0.4589095867690857,0.6116059037572564,0.09362363455828127,0.24361745998487017,0.5425159439622703,0.09360151248490145,0.0004537724092957829,0.011863124135837677,0.0018306805569314744,0.6165518057428356,0.988964145873823,0.1610416751500756,0.2521985746206816,0.12309234806161196,0.9490781217684398,0.45587292479684405,0.6854504118270298,0.9905919541764511,0.9217999097831393,0.6685350929410087
0.3894162664553104,0.0756231929449196,0.5016991703743453,0.5401264931417433,0.8872249929518561,0.3452360195880403,0.9405950600269772,0.9645182817407439,0.7982028258114228,0.07178982099579156,0.4421809017047844,0.2733891954892228,0.3332929949103952,0.0609620780698773,0.07675751558213262,0.8485853321297657,0.5621715881850176,0.9800442913617975,0.7397734991513677,0.24828088201030618,0.26186234380860984
0.5020730158809837,0.6676232204274041,0.939078810732624,0.4689919925548791,0.8848046725965998,0.6985091690996336,0.4531562640632302,0.1464730836073177,0.6842368306177131,0.32631379687578765,0.8172975809413421,0.9705938138521206,0.8789060749392749,0.3533111975500973,0.3511688541456065,0.8668113933223573,0.825928424202014,0.1284001735398418,0.4177205614292714,0.0880510803590302,0.8818053813412798
0.779353903156471,0.1136918156868724,0.3670674581147164,0.05788126586994036,0.8630150940958773,0.140417308772405,0.77253290752824,0.5368346757315278,0.3347770838627556,0.0011253925251812902,0.3640148302265751,0.7222095895578762,0.016234588228312807,0.9331815136356068,0.6011011096838669,0.18009978645090574,0.08510360479386991,0.7402950919320914,0.6680426072366186,0.5242432340581303,0.3787049641844489
0.5546836793652343,0.7833732746673451,0.1885266021535326,0.2357247734977571,0.7400404082440976,0.9365197494986394,0.00011851948343510887,0.790489096263168,0.365525701212592,0.3121762752238577,0.883302609578764,0.3785559803719204,0.2712885297686014,0.276769439694152,0.22802254280035927,0.6280584106135406,0.39150921099870795,0.409178285937031,0.7933712302524423,0.6179619232740999,0.3897218496882129
0.9643715883431898,0.1690225583475232,0.1747485274797424,0.06773405299144941,0.9250415670245522,0.2581787663995043,0.19149585102611044,0.33017522384477194,0.29989316971878255,0.5499609628650062,0.07243220166199105,0.7005124458202485,0.47833557857204034,0.591668573399615,0.08188538464638129,0.5858385992420574,0.9864067742542163,0.24340256159305707,0.14571373237441831,0.7650804680071125,0.8209219478554184
0.9668844987501264,0.171232527712198,0.7346927736121318,0.9073599698762425,0.6172346276981384,0.2177783474080145,0.6329092241525182,0.057345979086004584,0.11544235557651672,0.11715358683774824,0.38557528408511155,0.022498184273128552,0.8793485131158291,0.7486345501681704,0.9904093024207956,0.9843822206670834,0.6532325113208779,0.5525041075221825,0.10069608780396289,0.26558898160876165,0.5043247920482203
0.2097083688774682,0.8929370769456249,0.6806709009208574,0.17951803381670384,0.6590684096308477,0.3008503857190079,0.7481220372272772,0.7810459448387614,0.6353095274829631,0.5355122740019641,0.18841244062034845,0.07033620683278996,0.0390945569085942,0.562515237868337,0.7145876591501011,0.6641377050357642,0.7816453167424731,0.1304877204984688,0.1268025308884454,0.8534987667222014,0.22352050655174505
0.0114478924114986,0.1247680149204993,0.8430198064291216,0.9157684008585671,0.7082288983224114,0.09288929003278723,0.8869490914827864,0.5382998562912632,0.5195226481449667,0.30042276668510715,0.5000776565777579,0.020852523263243605,0.7472224727317668,0.95820247360646,0.6669504364582323,0.9351368983536223,0.05540024466099169,0.9408890207948628,0.3366174435480388,0.4544866000851039,0.8209558019816493
0.0331624668335919,0.4822325946549066,0.0186233250455899,0.7361100385866431,0.9454800809049393,0.6592504813711295,0.28343472076741105,0.17857843857102684,0.30198934202892347,0.0823661571764921,0.7488052120274833,0.4129614778889862,0.4125571030688677,0.7053690497745687,0.5609103292532666,0.02475249790436651,0.1548691613629446,0.9802938983672831,0.9321040100546829,0.3848689562301991,0.8582005140601576
0.0325888646260271,0.3925330789735922,0.5786952834256515,0.9281753199349031,0.6291453165628511,0.33104254686606527,0.9804560306159982,0.823765003751437,0.6535591595016842,0.9344028215208724,0.5252578907540577,0.6806144028153492,0.27850404026223463,0.0051153688734923985,0.31668757858896923,0.02573188166888951,0.9608063081829159,0.5402551823833638,0.6639164066733838,0.2714702930508205,0.0950023380421896
0.3791917943482612,0.7491922702918571,0.5087465870454976,0.4513485527202481,0.08966912183661557,0.024610151688371884,0.06408504044253938,0.04447993057633681,0.8843970784953704,0.1808996288603021,0.45705428883202004,0.354684915902032,0.09484457489848519,0.01788086463574845,0.37992321041424715,0.36428485268960364,0.9555726954708161,0.2591330688125061,0.2936254887006594,0.17042446328820804,0.07909789313586946
0.4722470497958497,0.6732918919021749,0.8160958546333532,0.9109235403203528,0.0462800990468879,0.9992159428010436,0.6451504509036625,0.32018766840407764,0.7411073648262249,0.9152806744732548,0.5520765016879615,0.25589765752155635,0.6874782033977561,0.7271851667754219,0.9675907379546796,0.88485629120184,0.8046926023917964,0.7061027734163046,0.9398737036788823,0.7356086421706824,0.6260897680166458
0.1978580260825768,0.7066991331298397,0.645792411389251,0.2983219518297626,0.1907923860079399,0.3781731062910044,0.6775304280661306,0.5515111225035438,0.3088680207048664,0.747795875535225,0.45259095517347836,0.03770335299623162,0.1622762919136178,0.33332110193591846,0.38462382814945806,0.05677576599496337,0.7173847944399235,0.15901481726839894,0.0745998387482415,0.6521910809714271,0.8735265538835819
0.3402477165824125,0.346530308333132,0.2912820809314995,0.804219058184039,0.6368446415556808,0.15267118477602404,0.4693702516725916,0.7644724572230457,0.16023348208591026,0.5024509623748209,0.5651056454871174,0.7292137658379777,0.1317562443703404,0.7199941920044911,0.3025286608743243,0.38787043750064765,0.19540098268835726,0.10195917344272987,0.001984274827795396,0.5844340296382513,0.8982342327650985
0.147468192866218,0.9733475025384256,0.65177900250374,0.3955059895106371,0.8781765885240749,0.2126106262138031,0.35300911885464337,0.06616744899583593,0.7133430052911349,0.5360772640534269,0.931777393788071,0.3789819034374393,0.20465610883888785,0.9347283399122509,0.09247090321692386,0.79718314364168,0.16430590941618983,0.07288083201608497,0.02046976924936894,0.2245847346744514,0.2617137309037637
0.4840248312337977,0.7399812768400232,0.8450794619865585,0.4764270069886736,0.5421673635224609,0.32861113008871956,0.42456833996008025,0.2232029215341237,0.33467684399159925,0.9588982397927583,0.04894930586515267,0.24553296686813697,0.3276992881152945,0.3525247008761587,0.32023857450788806,0.8047888751263819,0.036530347533941576,0.973548490088538,0.23557688321209236,0.516183042019595,0.9746471291661671
0.2787632413271199,0.3140997902166152,0.1809362434119988,0.15648329637330727,0.010327334568770441,0.6937626757713022,0.750143534549914,0.1001316827334997,0.18874163098476882,0.6643594283450411,0.6399522872911189,0.7967486978625795,0.1636702428835094,0.6354011733234876,0.9177987544870705,0.6636058052978505,0.21556322678067852,0.30724690222796536,0.7035954530711577,0.7618908571723282,0.6596044660568945
0.1856628456829299,0.4579738291479776,0.2407915738728893,0.07950562052462551,0.8653233830432902,0.18562176018083432,0.03058761633865703,0.4595137321211896,0.9743580702700793,0.0405775609080804,0.7184706512476232,0.4573415489857092,0.7025328446453929,0.8165857361324603,0.11777812877651062,0.42730117105809196,0.15278241799970105,0.6714232034214154,0.4792608540483637,0.5105934919008221,0.9876386894651241
