0,1,2
0.8061726835243045,0.3017721577555469,0.1472491824947677
0.2238610231331682,0.3481939867107439,0.0165432736615062
0.5599624852776297,0.484654748179426,0.9072446373571644
0.5269312825824122,0.0228549448959567,0.2986003228993912
0.9380343892259172,0.16364813224837,0.2286670981225037
0.7993505649265245,0.585492048189045,0.234572854361377
0.4242203947423155,0.4589095867690857,0.6116059037572564
0.3894162664553104,0.0756231929449196,0.5016991703743453
0.5020730158809837,0.6676232204274041,0.939078810732624
0.779353903156471,0.1136918156868724,0.3670674581147164
0.5546836793652343,0.7833732746673451,0.1885266021535326
0.9643715883431898,0.1690225583475232,0.1747485274797424
0.9668844987501264,0.171232527712198,0.7346927736121318
0.2097083688774682,0.8929370769456249,0.6806709009208574
0.0114478924114986,0.1247680149204993,0.8430198064291216
0.0331624668335919,0.4822325946549066,0.0186233250455899
0.0325888646260271,0.3925330789735922,0.5786952834256515
0.3791917943482612,0.7491922702918571,0.5087465870454976
0.4722470497958497,0.6732918919021749,0.8160958546333532
0.1978580260825768,0.7066991331298397,0.645792411389251
0.3402477165824125,0.346530308333132,0.2912820809314995
0.147468192866218,0.9733475025384256,0.65177900250374
0.4840248312337977,0.7399812768400232,0.8450794619865585
0.2787632413271199,0.3140997902166152,0.1809362434119988
0.1856628456829299,0.4579738291479776,0.2407915738728893
0.8586969012733654,0.3079220807566728,0.6906236900348244
0.8051854096786841,0.6069085935163323,0.5890955679698456
0.0301219849059873,0.5490578931891117,0.8905675947038529
0.8423220684347774,0.7715605385994717,0.3777011677801316
0.7369181649147519,0.71023546341847,0.1560828616334724
0.8816127682466182,0.5818402061323593,0.5832103963994312
0.8228958901953793,0.7908999363612971,0.212705041048733
0.169562668875709,0.8717403181580352,0.8888950219818145
0.4629289664137548,0.5171911439835797,0.4747369291524954
0.3449420381530138,0.624102571731187,0.8115446322467017
0.8814950737434912,0.733180315952661,0.1478297703798116
0.6603285419946644,0.6339629621365938,0.6000526170000494
0.3843562009137439,0.4642737550575694,0.892754348579538
0.7363203305871915,0.1822897211798336,0.9497106213048622
0.2919864107052761,0.6550110575544084,0.6333166571362454
0.4666947669720913,0.7439895687031348,0.9315403333049296
