0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.8061726835243045,0.3017721577555469,0.1472491824947677,0.1839999712144793,0.9477258014758317,0.5355988382605201,0.04819145375254574,0.42309893031401646,0.1181098202550398,0.9288636499209323,0.3441300203115134,0.5352996718570989,0.9760660068316314,0.12329277656987758,0.4971475974212065
0.2238610231331682,0.3481939867107439,0.0165432736615062,0.8494357588805996,0.4899640824866094,0.05070680994973009,0.1942066288505313,0.4884897300912404,0.6050778591063006,0.5834807466423695,0.059415681100994155,0.7314625370043466,0.04732909376281491,0.2464092176898668,0.497776098277423
0.5599624852776297,0.484654748179426,0.9072446373571644,0.012575313868913307,0.36189421502850994,0.15436181102370095,0.18869489542990292,0.015419224766991757,0.6716396930572489,0.6663710781830029,0.9454639809352869,0.8779341362115215,0.7534939483242178,0.7775776391342983,0.938917160004347
0.5269312825824122,0.0228549448959567,0.2986003228993912,0.42130256967263313,0.24014722418619483,0.21597118459542075,0.8090869488461624,0.49273710960560335,0.49637311883834023,0.8941749328747584,0.19858797532705552,0.28342627530437225,0.35931350293658415,0.219005059652982,0.9803776844076075
0.9380343892259172,0.16364813224837,0.2286670981225037,0.9012355845264783,0.45517316487146464,0.3393493254259975,0.44753210691893264,0.9686765806685036,0.022832740825510234,0.9470607883112154,0.9877177808454858,0.22699992401932445,0.9335062531653797,0.8173626107216646,0.3491055911855774
0.7993505649265245,0.585492048189045,0.234572854361377,0.8474835636595087,0.6053524598771736,0.08916540501690795,0.4152680545474353,0.8482252211220084,0.7857659015713132,0.6262450662342247,0.6144086772447984,0.4246903824535515,0.4043774554690234,0.10498859854747045,0.15177646195210637
0.4242203947423155,0.4589095867690857,0.6116059037572564,0.6188354690768375,0.29263868348446276,0.8758811311858509,0.5683690258574344,0.00400229889337389,0.6376740480178176,0.8742966588046145,0.7255360930321966,0.3053946806349054,0.15725455391620913,0.143365756934687,0.209872497309046
0.3894162664553104,0.0756231929449196,0.5016991703743453,0.44519495502445694,0.4840706190329541,0.7004954795282865,0.781317425705078,0.44362992562777714,0.503246190936704,0.6652798684728817,0.3345542207935396,0.546260589005807,0.6616789100639728,0.47182959029151905,0.3621004524651902
0.5020730158809837,0.6676232204274041,0.939078810732624,0.01362893292417211,0.9682938644979743,0.36170881385083364,0.3307304777749961,0.3863504653532077,0.008399095017351033,0.07938652884118402,0.3249437197507129,0.4683820589410983,0.9426289593896305,0.7943643614115281,0.6888828867445105
0.779353903156471,0.1136918156868724,0.3670674581147164,0.6238815562748801,0.23483938491147704,0.48537910092461245,0.9031957315937034,0.6805542102368365,0.28453236688244266,0.9809182185553872,0.2812902449501987,0.944517807470133,0.5994867213010834,0.7625591217564092,0.7464808567410949
0.5546836793652343,0.7833732746673451,0.1885266021535326,0.44275825660531787,0.20745086788711997,0.12723821641269017,0.13873838644341563,0.11874763262938648,0.7507709578943268,0.7356407541763174,0.9888167768016135,0.1688387235258363,0.21624571689251004,0.4477181605291485,0.34301024723116347
0.9643715883431898,0.1690225583475232,0.1747485274797424,0.7779106547263522,0.7524967267793697,0.29691142482168176,0.41596420831936,0.5896998107558532,0.657936046334647,0.36276610020370814,0.40036309322122543,0.4014827132543647,0.8802100646687175,0.3690078510251579,0.9919396449904256
