0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.8061726835243045,0.3017721577555469,0.1472491824947677,0.6723214211602047,0.4564105097793887,0.7283474349777864,0.7401161150671862,0.884590424316417,0.9191347324885569,0.9640832832941041,0.22836860507243184,0.7126232752695999,0.5434389394430807,0.5683585134494906,0.77983559131776,0.74082154409413,0.023343277200518542,0.0909721761707839
0.2238610231331682,0.3481939867107439,0.0165432736615062,0.769432390437691,0.5137714235709094,0.3748290933289571,0.7308237997773916,0.7159277366287708,0.23271440686167733,0.45280635600376373,0.8598716291956838,0.6259001696643594,0.7472372083310896,0.4704245026204571,0.9323065340811234,0.21985236431309418,0.55090502356154,0.3640662638108545
0.5599624852776297,0.484654748179426,0.9072446373571644,0.1843746059436726,0.12931477703007843,0.805150161862411,0.42594305205302674,0.962364984041448,0.36052369982168564,0.07956549176100003,0.034077479937145494,0.6073104857632451,0.6885082509104434,0.3155612378888052,0.9922906916370572,0.7677504468099142,0.19219064358637106,0.15990195993009537
0.5269312825824122,0.0228549448959567,0.2986003228993912,0.19610794211658755,0.9385001005266952,0.3186215101195913,0.606135876034771,0.24770594716825167,0.250725345767587,0.5070703398495022,0.9154139940092831,0.8212130920380983,0.12629068648064068,0.7593057951795196,0.713835328591188,0.9451154923758561,0.07180626009169777,0.06236997790182075
0.9380343892259172,0.16364813224837,0.2286670981225037,0.030462198905129134,0.9882015867546396,0.37655623446337316,0.6307439769171814,0.9463088462227444,0.08273542495207054,0.6404870146796958,0.9846753027926877,0.7199499098857537,0.6541512674543524,0.5316216502676021,0.3056190201024691,0.8104445282479119,0.025837338195155546,0.2958171256760789
0.7993505649265245,0.585492048189045,0.234572854361377,0.6542968260153916,0.524869385105956,0.1979184461626422,0.7508178709759107,0.217319353097708,0.05085415896201373,0.9520454247588133,0.8885178569170715,0.350829083276197,0.8379257706797846,0.8256749166479236,0.9085806387378917,0.9051665316292473,0.8298997933118968,0.4370648239392376
0.4242203947423155,0.4589095867690857,0.6116059037572564,0.11710889247545742,0.5965987743089938,0.6786666318131733,0.6664620700552816,0.9286441371606061,0.6476467336477234,0.7721176543698404,0.7259773785867724,0.43010932722868433,0.19903135449454268,0.11253136243617756,0.9808118392466696,0.533601408935905,0.15899918669384305,0.7709807952621838
0.3894162664553104,0.0756231929449196,0.5016991703743453,0.23038574232266873,0.49998382170481825,0.626860004359132,0.8693385783817517,0.8610806641713885,0.8570881417723745,0.35090883549383756,0.4703679549291573,0.6090740629587439,0.14972245323542777,0.6853556448897745,0.030804658887712222,0.39506635574055593,0.8548792808851958,0.8097286942954048
0.5020730158809837,0.6676232204274041,0.939078810732624,0.19041417567464525,0.9975063596235197,0.8516303422511736,0.12585652058818175,0.05553209177055429,0.41693037007893463,0.9660656879375035,0.7199945864053392,0.5889548130695623,0.9094451262061592,0.7828439560397223,0.6229479880941273,0.9717143257763122,0.09663619090550768,0.539785677250877
0.779353903156471,0.1136918156868724,0.3670674581147164,0.4527814513422659,0.27805352860877575,0.13652117257826957,0.9426020377211485,0.369528953046255,0.8686458228799727,0.996330580395975,0.9931379683737184,0.8208076025121528,0.5425185626194051,0.8190797292931304,0.5716302472970789,0.399158797143899,0.7148776153511447,0.06531923437715048
0.5546836793652343,0.7833732746673451,0.1885266021535326,0.7692056013313743,0.6178637592697253,0.039467037793389115,0.4676061665827459,0.7390973342498888,0.6974432638829415,0.5350140935765884,0.19214729782358742,0.6130170613687992,0.39181772227883094,0.33867482697050355,0.7301763099802139,0.4250046903993522,0.8542778491970994,0.9310541932320134
0.9643715883431898,0.1690225583475232,0.1747485274797424,0.839870174864665,0.7742990556455485,0.4534667932722505,0.046306388137396404,0.9007515917332893,0.5719314134016903,0.29013931569391715,0.09966734285018963,0.7977370429167833,0.8675885856940757,0.5345222999666911,0.7216565796887141,0.10523344352101671,0.14928838109332676,0.6601228863459385
0.9668844987501264,0.171232527712198,0.7346927736121318,0.1872930761970354,0.5511030079765502,0.255066179696799,0.6975051758223744,0.7183680202297565,0.8361591107151827,0.9087746912539594,0.5190778161425994,0.13805949202069967,0.9558564982818942,0.9960556298591542,0.18648162637330312,0.017967556033597898,0.8000655556330071,0.3968022411540185
0.2097083688774682,0.8929370769456249,0.6806709009208574,0.935197121002308,0.9022195978689689,0.3658986140806093,0.144419052534693,0.5684638215786123,0.5988732850460398,0.2138188628833999,0.5572151194329594,0.7454713173261414,0.37299587509238175,0.7543933036936019,0.20096101877555173,0.8937716670305783,0.6657350336542744,0.4935701895290928
0.0114478924114986,0.1247680149204993,0.8430198064291216,0.948351123793693,0.767021968914983,0.1926455826012815,0.11108465303698867,0.16250111379463295,0.73630195800231,0.09907600514788018,0.9124320283905282,0.892214677615745,0.1187282301467405,0.14577665279616336,0.6618520964965167,0.5274326742650045,0.6959613570149539,0.1596202151849644
0.0331624668335919,0.4822325946549066,0.0186233250455899,0.2446293974567325,0.7506277925184653,0.5857123278581237,0.5024525425344357,0.4167357115292336,0.15921728405172342,0.7573552636654823,0.3575685170771582,0.8275398238698323,0.018415192703554295,0.6840552598549263,0.19447995517636174,0.07892905552575602,0.08742819236808386,0.4200112765217293
0.0325888646260271,0.3925330789735922,0.5786952834256515,0.47045734221170366,0.8598980499557527,0.9890491852774098,0.9538981334040331,0.9660145798975186,0.8975420357839158,0.3231945019370823,0.6588755135523567,0.2606643336088522,0.05639534769115162,0.06772073264427858,0.525111761675569,0.8037115300038661,0.1994880386092337,0.3688445798427281
0.3791917943482612,0.7491922702918571,0.5087465870454976,0.65141547341101,0.9812340150707777,0.5837118870946466,0.9397116458159753,0.37047803629004983,0.734434660954523,0.9729281663814039,0.329896712580529,0.35550054308080914,0.2725034171981011,0.08077122757608879,0.7399231680319281,0.35701766507413024,0.2234478070647995,0.8253467923934463
