x1,x2,y
0.394028130727803,0.49664005061289573,1
0.3605138851422055,0.9328637271103078,0
0.35124031364727276,0.9375663787915067,0
0.39396089365548914,0.8757163798490166,0
0.5622235305044958,0.6693664431538244,1
0.057990363805371634,0.3985811887528472,0
0.06982619573773034,0.5588931005098439,0
0.08037751757153487,0.703842643615912,0
0.29827889041566796,0.7193255885702857,1
0.6892477455039483,0.058343931998886406,0
0.46195329958696324,0.13289351241651856,1
0.6627929182249742,0.9659022545259736,0
0.7886940366459874,0.5788255644656982,1
0.3955068243619496,0.48829621793923234,1
0.10625169946741997,0.7682733665076178,1
0.1729604084721353,0.7488397516280118,1
0.43204102712536857,0.8954362721222296,0
0.004566509957422228,0.3027196854405148,0
0.3624237440117782,0.3218102294262699,1
0.46648768764737414,0.8977257022675089,1
0.6992471542688877,0.3438267033191298,1
0.7297073768321402,0.19642361151772914,1
0.7820864235810175,0.7520940763087152,0
0.06783213617840386,0.41434575439968063,0
0.5991301197479224,0.5013746675776631,1
0.6191914694193701,0.5589541781337289,1
0.5148365742447363,0.6268786892056929,1
0.7210980875484045,0.6684808957229831,1
0.9378406649943222,0.6821287471930241,0
0.5387078901962808,0.027155050952181056,0
0.9501108393997164,0.8486424886442396,0
0.6533939425297388,0.38450534400701386,1
0.9678891255725561,0.736188342011869,0
0.555787499606334,0.9512136637416901,0
0.04984220178895851,0.1972105673727551,0
0.9639467433532231,0.45866487821875346,1
0.05554202220626764,0.15123936532852356,0
0.3056630202120253,0.2591235563517266,1
0.8159144088773593,0.4327012409754876,1
0.6171966932405462,0.04323267930354996,0
0.21102321766807727,0.7786674417873883,0
0.27443891304904117,0.3466454087904563,1
0.8271185668276588,0.8186741829398753,0
0.44109926467528876,0.44726930177898416,1
0.4071760779339634,0.2411904755667353,0
0.5160810795975143,0.7239814891561192,1
0.18809837513657687,0.09378573263103299,1
0.12728597855072818,0.28718231746681544,0
0.8592478368210095,0.3812786034810703,0
0.6924517232824485,0.46693867369987885,1
0.11341442667434665,0.21885020143908737,1
0.9297836065112626,0.33801794379631067,0
0.682877527060575,0.5482500476069175,1
0.18326659527336361,0.23632986579324883,0
0.7864781856745725,0.6016990139701139,0
0.34347056446359897,0.22418610805028721,1
0.5084362227198679,0.04472196979279332,0
0.7294620527604075,0.004531537713198269,0
0.48376235435325826,0.8574373455191896,0
0.402196217276812,0.009938067644368527,0
0.7097530729477252,0.9291324976623883,1
0.19781011999412765,0.816535467441756,0
0.3796805997018169,0.3789642985077973,1
0.7782159663143785,0.43496350454474764,1
0.3702029094506767,0.4648637307623528,1
0.4056567389817149,0.36463245614469086,1
0.4152722599343246,0.45247912240805355,1
0.9267048675096538,0.5533611345301517,0
0.402283328960568,0.9148517351407257,0
0.9935322811836315,0.294295002124386,0
0.49423455277528017,0.17636146342854137,1
0.5570491152699913,0.25498124631478686,1
0.8840160631590388,0.11195493548864616,0
0.04260413313673119,0.5905791160190175,0
0.17802404515176715,0.8733190453211807,0
0.18419792003832042,0.4187567977876857,0
0.5535093073572884,0.9381310295482728,0
0.055432433447179144,0.16477350974729296,0
0.6349445063139048,0.26254435792629277,1
0.4600562241838728,0.10697848468265723,1
0.5066120602703823,0.5567398692667528,1
0.40992651355622906,0.2239348539358763,0
0.10162729188187243,0.30665791495983996,0
0.6007930056207827,0.28972457377844807,1
0.11654804052687046,0.48884796035409633,0
0.04398595821285252,0.4930021260637548,0
0.3523920355820188,0.7471025010910369,1
0.25519185207139095,0.15533710179852317,0
0.07660627219489648,0.2650321549468965,0
0.37440905478771125,0.9963221747708794,0
0.8662822679818222,0.08012470343911683,0
0.3951975272252042,0.43201885546691915,1
0.6877691134798434,0.23557217888719745,1
0.14146764828518524,0.7822441622781452,0
0.34851025303453437,0.28677626336483336,1
0.2870139592447375,0.7486567951157747,1
0.1750589165926695,0.8953926046403275,1
0.9457201533222422,0.6394698821359219,0
