x1,x2,x3
0.16900763725589873,0.47697958895088455,0.7508346292290146
0.12297715500298169,0.5442601332791799,0.28410627522818593
0.9894234808515975,0.28414294225650155,0.8383639496851378
0.20644962708077771,0.7926672192628809,0.15633182431608494
0.6366586407472775,0.3145021034301841,0.8365052987263755
0.021198732055813428,0.7230924607903709,0.02219503465737585
0.5930540215850185,0.16908603889324003,0.692411555364322
0.658073259580059,0.789874925640053,0.9280660002651907
0.8285583572968026,0.34603546168721283,0.1859411685952585
0.3696761177819393,0.40730448812538605,0.6513063339837287
0.19963429382427963,0.039273001207861126,0.3030735798807561
0.1359604253960532,0.5914099644225528,0.24624621911664366
0.15103796162770103,0.7411828333862174,0.9236120846792518
0.2259102970840628,0.4031008881878769,0.7521473009920944
0.8757322332720504,0.8146092614170809,0.34764226486195376
0.38802140126938756,0.6628528960463673,0.3008794018078197
0.20831080076773298,0.7107496715008836,0.7491445183068858
0.609951859923444,0.24739536152792044,0.957371680547863
0.7012224167014595,0.7199337901776964,0.08010151243248766
0.8122821304238456,0.6390842298880308,0.2615603310738506
0.6399783529049397,0.5183569299635875,0.4307084700701528
0.4193035096032554,0.24356693360646023,0.3153923495830317
0.820644140149644,0.36658220640163974,0.8612074063224723
0.16196431194402106,0.4738465792090768,0.3323853699012128
0.77332885550243,0.4896462798375113,0.14461731139437103
0.7403747425849752,0.6903671357335673,0.2905991869756885
0.4740687674248738,0.5221266961082044,0.8525162371866262
0.16689231439381044,0.9699953924507002,0.5068149604678378
0.48690005166939176,0.8353749631022263,0.5233501666446578
0.8969055633563352,0.42088569437908957,0.8914490991517774
0.2185937418593365,0.19100200940140516,0.6577818490982438
0.3513193933279594,0.20328788042275311,0.6446746684976301
0.8027922447112722,0.2296798330529203,0.7675010785881529
0.3133388083205766,0.5043478636355331,0.5692650405208133
0.7647353804540236,0.548054845305923,0.8199328945366997
0.3219435118759665,0.38314821635516233,0.7809672289915272
0.018491968094554643,0.20486656978181866,0.6629360568533033
0.8937985729258459,0.9768065691270982,0.9387401916435969
0.9539613511307065,0.06321508390109296,0.1549491158568326
0.24317718456430973,0.767491523224285,0.6905342350545159
0.6765387309935791,0.4114561420735576,0.25159197292049296
0.8218617761336942,0.7754714690231936,0.8012404766163552
0.5400943566900679,0.5770251665124538,0.9489121503928861
0.6063971881445154,0.8756360501967702,0.6856806309791538
0.703336084347747,0.040624994260967,0.16266680045260845
0.5883526511397863,0.6211907384484648,0.4650260834713198
0.9993766907641111,0.8184571015792624,0.8353290973211476
0.7420189756546425,0.019823256191319274,0.7019023632964718
0.10832732739766657,0.6131678833163606,0.7218658608601403
0.6381011708945871,0.7408078308592789,0.16098813525922592
0.7512311566652459,0.016387606341448993,0.3567862712598837
0.511332075119235,0.029121110484442464,0.1318537887179571
0.23401881819618178,0.3141202751108266,0.4239354572476743
0.7736994769445605,0.664489028222355,0.9541978621103495
0.07522583484519053,0.18345222378328532,0.9186651691693132
0.164062398369837,0.2554452434632032,0.3135434875362553
0.09455141275157625,0.18556628656726273,0.8402132866256886
0.89078126645863,0.3908357070923646,0.4589694499805021
0.2746127877020658,0.6349834463546598,0.568270006919611
0.09025413595069247,0.11899920015867599,0.8302449397434848
0.8516595254544764,0.005133025292629141,0.3410063071034234
0.31113856055116185,0.31583800107087917,0.007638315534171835
0.8600096051497691,0.591393533152607,0.16933774068545765
0.8445962503907801,0.8419102259601163,0.3199970304306068
0.05375756802180388,0.006088102081706412,0.3751621299608749
0.15350068617153761,0.6561239863485253,0.5839902477205288
0.9259262784631628,0.7641495839726595,0.4252318773572539
