x1,x2
0.9048383858667347,0.14235628835720157
0.8908912022586902,0.6928599021696722
0.34809475490752706,0.2313572185844319
0.92675572699874,0.5414235515442608
0.8935591453921824,0.7227519923831418
0.4073777455913809,0.7630013474263571
0.14575462641630524,0.09571361980110023
0.3321860400742317,0.8941776032140474
0.6142072376833683,0.370453154275912
0.3012680895882839,0.9711437354516538
0.6482482184130677,0.9592845935033277
0.9795624980225804,0.06964816339468792
0.35698679557342194,0.2640342248964343
0.3895049362357643,0.2000780007015352
0.1806081312719199,0.2839947811807708
0.6976370695043878,0.40191403253817365
0.9129041994665357,0.4367314330379761
0.39166723678789783,0.10309865835015483
0.08367258676180864,0.8135054542316159
0.8655716417807511,0.4491997601975076
0.7838045949332152,0.23423611647755266
0.3436773154541369,0.7349825033700357
0.7406331394128135,0.7647061133488212
0.871152308229169,0.22473112592897787
0.9942322172982057,0.5757604218098336
0.4114394747311943,0.47670850594165054
0.99161142858144,0.42270440469323023
0.2520217228204059,0.7897481077141375
0.3872661319003438,0.9652253225331181
0.6305774119367856,0.9784806554221213
0.5121714302149376,0.5523097043449453
0.2917191577185266,0.38580423979392187
0.5626310518678582,0.8890912329190985
0.054455144236468606,0.3308983591422783
0.1928250573503055,0.6875996853019393
0.8607436364313629,0.27827474106460814
0.781066998622933,0.19321275285465928
0.5239798958130694,0.31947740438141176
0.786967749640916,0.30729977098735506
0.5478144148930988,0.29357135958357733
0.8973063565296067,0.20765516509900078
0.2618258016978985,0.16331142688650924
0.8257053773289932,0.2018921219048042
0.9039156306231731,0.9962668122331426
0.5058890002870001,0.07177553485305646
0.05009621224646198,0.2674625474881733
0.9563545044619016,0.4314123671436356
0.683604428902433,0.5916692052482708
0.5524771433919767,0.7530445532639816
0.3054397332950155,0.47466590663431363
0.47198374698851636,0.7004044597843011
0.5535470753583999,0.9472220896956688
0.09202249953940231,0.28985674403433787
0.49076169153118376,0.3447758244679086
0.09591249357701961,0.9302995656758974
0.22079636436170055,0.8634859141213967
0.3809045812863144,0.5059098755187076
0.3810987799607438,0.26124351634328363
0.9005062595307562,0.5535866146538091
0.6099506265229572,0.5306648248337298
0.9992120035605216,0.11543579138626774
0.6447761720912696,0.72321954184587
0.22982653509737275,0.19958878436557084
0.023039885965055035,0.7584197642042038
0.344906955927117,0.8797390986277059
0.8229734263840972,0.25383076163823226
0.8213969820585217,0.12276271195790449
0.7073114210494521,0.9622317062534007
0.9025700933849714,0.6589586013426337
0.10761191845431055,0.2572416962521706
0.9357428694683497,0.9642138129354026
0.04237956210759949,0.07578749476491099
0.02549380967215921,0.5895078321404924
0.6689859366053132,0.645394127749902
0.8168065077708233,0.4548989593147535
0.3104790321869805,0.8363224387971804
0.3335128809694484,0.04289701328686799
0.08311141101127953,0.3003966439366935
0.42518645173573116,0.07957186771815403
0.1282181690632314,0.22397096814664613
0.7320167745168414,0.510659457563403
0.20541096503498943,0.9071237024183278
0.7325437015489291,0.22233681057972177
0.1732306548946012,0.42000868621898446
0.16910525006073474,0.07672759493689878
0.625785489938222,0.3770110942431784
0.6318766808589753,0.3920720949204364
0.7573344824179944,0.8904529826383115
0.7768164044457582,0.5789755174482865
0.44785046769292497,0.18915455871881956
0.5587441955686109,0.5834001757838104
0.11736321886121362,0.3050596996400949
0.7617857161151192,0.0760632390671436
0.9200556548903137,0.32973902269750277
0.9058730229973452,0.5459836053716931
0.09480787178187777,0.8085672304497019
0.858618766636715,0.4285117119826594
0.4506782584533016,0.8954547972629664
0.22747261624893708,0.0020020217416022003
0.2889922439125158,0.6614972831161586
0.284957043267485,0.7656852570971285
0.7206680140650122,0.28014174223928573
0.32428925780584095,0.14570746135479404
0.4144624506738858,0.8539711924764165
0.28443527744541997,0.9200048904224583
0.6548758847081133,0.38451394448956
0.6684662410719016,0.43989452725529143
0.8341019591414353,0.3160506474675298
0.9617642355444452,0.6693416319410517
0.30634979088247527,0.10263975064931749
0.8963760530010881,0.30222901681392006
0.46094356352616794,0.2847234373486897
0.7696114866451493,0.1461812951414198
0.9345957630108805,0.021871632817611446
0.5990391143848639,0.11532918295628956
0.09332783597579825,0.3681759679411487
0.5927718932235638,0.9350106133402967
0.004316781434081477,0.5139100115233496
0.30404243088852867,0.384939200213137
0.9948220521688136,0.5026535712687568
0.12019257107097134,0.370336472322583
0.19817916888781584,0.16174984169204626
0.3757935778894771,0.8305727623216275
0.4557947142076927,0.8877689171843854
0.5793818396456561,0.05164503148427158
0.8947325605223155,0.045900965011841356
0.21290765280686674,0.8999989724266819
0.40047290902321814,0.5784045532748718
0.2362572905384694,0.5099833159359295
0.7656172323713777,0.5907988468174269
0.9451495182515475,0.9490013350469804
0.6502987574550265,0.5372521130161281
0.627670051201713,0.8711017687323094
0.2497766494996661,0.4847682017607401
0.5908463972954923,0.014463914303744092
0.37175492222212597,0.9265174345822013
0.6036395381105444,0.1618775563011618
0.5766694624463943,0.1401260472837528
