0,1,2,3,4,5,6,7,8,9,10,11
0.6689277230169152,0.2053595637095108,0.493568683065904,0.3684283223892162,0.636304752844623,0.6890959042639143,0.8017004413820922,0.5476141520067952,0.37813032130569924,0.6782133472065612,0.3479930067609537,0.24361386900073734
0.2948543282046003,0.5393875971226335,0.743937774492521,0.5668836202192252,0.9732272087521263,0.9352002668508494,0.7098935363477403,0.5059223268553282,0.019724232719154355,0.989650496261929,0.24016012290726663,0.976817241760254
0.1924205203328718,0.6239615364612359,0.3272842385921529,0.9060048854161997,0.6928010507178545,0.7016158662388959,0.6917805764448394,0.7976313432294319,0.6360104152073098,0.5202420948844848,0.6380952951007258,0.949938632420223
0.2974787919329004,0.7096721601032511,0.984979091533544,0.15671117906939613,0.9438785023055174,0.1694144361738863,0.3537046135893631,0.5432100077571457,0.8692214848834812,0.3863978484743785,0.268268596843969,0.7005544041496056
0.798887197825825,0.848300911674969,0.9296972041702568,0.2444762847205042,0.8198760229028731,0.6176694681329031,0.25300493695030957,0.4801529675653672,0.6235707615300253,0.2091269079138539,0.8685040000823394,0.0054563124003146335
0.7649055563653695,0.0713340961475634,0.3985889881352881,0.7595569227835837,0.5262797270273568,0.5313749543878082,0.6222719360284473,0.5441296328335893,0.5870764987325265,0.4537140736213343,0.3703451330835129,0.08855630163587713
0.9553033822286018,0.4222142992740746,0.2064859075051715,0.45811880299703,0.24088486457085612,0.2930216691757843,0.6134278038485392,0.2915741847897797,0.14536633317716163,0.7204553789386646,0.30603530037280036,0.6326384147093896
0.1267791174085485,0.5285194455918613,0.7165568120206265,0.6690079381292232,0.4883098249869783,0.3390830973742991,0.9667657812078699,0.5798497069987794,0.3821585864093463,0.5555766973258286,0.3561740383117423,0.2086644924135691
0.6998267403671498,0.1428884187895255,0.7661158760176453,0.6179227119012901,0.3919731509670258,0.7508146671782956,0.03695592032071082,0.40031729847248143,0.5070691984539978,0.23346806676358023,0.25708061959139505,0.5606008559630336
0.587441298143943,0.7973002985806191,0.9277403343766328,0.5096662660039883,0.6783166779733903,0.870138083020127,0.536146879968127,0.5169495014673815,0.1344243174038421,0.4459311214163749,0.7839746731094659,0.8187754838292205
0.2753632078657111,0.2432907020127926,0.6230401889426193,0.4876337485473443,0.039415733916994156,0.031522900411858124,0.9367005552707534,0.035156591478435084,0.4628080913594548,0.3928524825069786,0.8944907608297972,0.19001666592423883
0.5716787367195748,0.3237995153076164,0.6435508224378299,0.043692553248324106,0.6249714476368788,0.9957518840490215,0.022367930680497028,0.06525525255272346,0.811834206138704,0.30863749051584677,0.5083552847339367,0.1800683784806567
0.1428284941297294,0.8859574444265598,0.4934379143704486,0.789903619587866,0.24307074092099112,0.5053690575995506,0.100765072487779,0.8512550942771073,0.2466447645110703,0.6997849837545653,0.8986808951049782,0.8189368520591547
0.0986764769713118,0.7138968323090328,0.6658408384376941,0.659735801627986,0.7493868657988959,0.22089025145173546,0.6370407031203528,0.8193783722254101,0.5012483378273161,0.22364761805373568,0.3839718764030031,0.9060559355291844
0.1983993903364697,0.6570591699524513,0.4489144298722721,0.42769500655518133,0.18912941686854312,0.011632298531961682,0.6680293411392716,0.4940853667082177,0.5863787767380099,0.1800788691993599,0.21949493006463439,0.09997695035593013
0.6446607530899814,0.0866394680295935,0.2580319052547482,0.5220452220912881,0.8532760379260436,0.014305209990829626,0.3334654984447223,0.7350719932356898,0.4279146261288298,0.7587870038586432,0.6799447677205002,0.5368009694940957
0.1089801332089842,0.8310966233139511,0.7191833555360944,0.46126488143993527,0.30424610657558515,0.12965973867602254,0.45663353205049806,0.20191419484848383,0.6380644850759642,0.5720384697037563,0.39352940498102607,0.06266167051855687
0.3945682994414257,0.0039232367109477,0.2679470525086577,0.4958303232416805,0.26547152112273953,0.7226075744173256,0.9386827224797188,0.5547519888030406,0.02913644460112197,0.5526245390273375,0.9860562089437667,0.871224218793595
0.3169596099976496,0.9650317707841676,0.8462703303871655,0.3349286692891723,0.8788254330436646,0.7048546080365639,0.9125074352816372,0.3008234948243962,0.3379693879772063,0.13889156493968957,0.11851384957822664,0.5297940162751025
0.114317314420286,0.0966796351715801,0.0538181072512566,0.2248388362107504,0.7678240844202624,0.1720929649583205,0.9572424925971923,0.1972413496165223,0.5594835650450353,0.6865809169909441,0.44420430394398536,0.4882469207330209
0.9390869949467197,0.1963711703041792,0.8989290779762353,0.12170517467612296,0.6492157144936508,0.7491898721507286,0.073152824033898,0.2835620962477229,0.9819662289277454,0.6537228057941734,0.5887182574687008,0.676955342713517
0.3981189345797869,0.964624209870648,0.4284045330250317,0.37319115007273074,0.9739013551540061,0.6352721516811909,0.32075289157041353,0.39266151802059523,0.14320169572879193,0.588639054523397,0.1643165466527895,0.1636832073785497
0.7618979896181832,0.8788537499791027,0.4290947864836681,0.16116483281679606,0.34533532842752823,0.4868343701116752,0.9499580578261831,0.424234793579373,0.9812048457235772,0.6132637646139116,0.8693972432529457,0.9515296233969588
0.2209093869007626,0.7266098940539236,0.5482393135661808,0.4524268436676565,0.8062120596174451,0.5469218604918972,0.9269812967040255,0.2753242687068609,0.14529625873965368,0.8897049011830492,0.7473147973780085,0.8899424889741354
0.5375457393081557,0.1065225325706325,0.108845010374996,0.10669751403703898,0.5365297940165293,0.38020209204589206,0.9874626409878426,0.3872856755189966,0.47141045551533545,0.18432292221596847,0.5696588217627357,0.6064298630095906
0.1147202966957385,0.7683867733993288,0.8908264043958509,0.47174115019045715,0.40662410468019383,0.21400882046477687,0.41722540038183875,0.9146626169209868,0.9297021934167865,0.2558040030004356,0.43489883186165135,0.4721013114914945
0.4564684277967867,0.7122522348088202,0.5251249778774755,0.46327861186096797,0.5227878150585318,0.7874537316724701,0.399404801075527,0.4903995854402151,0.5500100246007128,0.189142887337735,0.7453459781423781,0.7554025938101446
0.4481058806066472,0.5907415296066353,0.4087463140014293,0.7634784639396324,0.23030550524958393,0.9558078755822552,0.39933405864727356,0.07405150646137926,0.6732384555634292,0.7360127377212027,0.47154024459682764,0.7082207048981488
0.0383754850964346,0.79174168352785,0.4844986049961249,0.6270457728490786,0.862140741015146,0.09268066420319132,0.6448783440868225,0.2739680462171822,0.03616001384095102,0.2793862425217203,0.5124925932155129,0.8423070225880914
0.5835865630977527,0.0610327547725391,0.8101454588661932,0.15993762316521976,0.4057107405732828,0.28715443605627244,0.3880628925706112,0.10931985744228967,0.4401332732461264,0.3187363245778112,0.40059724699531096,0.007176409182745758
0.5493915399161832,0.3780770226621763,0.7900564114036985,0.11044863331872257,0.6797993530564214,0.7708774810710078,0.643005760425023,0.3418132076933573,0.6013777038103991,0.25949176558271747,0.06037140154506515,0.0917374074693833
0.6454846577510375,0.8849400610298644,0.458172679016135,0.8302576561562666,0.1416618579103115,0.014439224987188859,0.9660178549918355,0.3799494694712747,0.40611278824370234,0.9409801322042689,0.4059791117848416,0.3995023633496263
0.5011050593536777,0.1825762730086364,0.404887284928125,0.5367508870582691,0.6476800786865823,0.5138680211111204,0.02819616318961371,0.8715513025552956,0.6255989619075923,0.9056957075823675,0.07305624760212814,0.18609566709314407
