0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.6689277230169152,0.2053595637095108,0.493568683065904,0.18814854129102143,0.6815575699659371,0.09131017640559913,0.429079866899158,0.625076712568642,0.30891208624397826,0.4431521905689325,0.4926443061822666,0.2537637125543455,0.5096606108195346,0.1821887255513268,0.15515982155698427
0.2948543282046003,0.5393875971226335,0.743937774492521,0.47498729893285074,0.8648676605000343,0.816945617500126,0.10342952700046515,0.9741488820937851,0.33007106991257495,0.7677143159961125,0.5679815186554289,0.17817248766594773,0.4340975798222151,0.6669699340620079,0.24850264423829171
0.1924205203328718,0.6239615364612359,0.3272842385921529,0.9138577261926665,0.011952013028360464,0.9440348048452492,0.9648784246608995,0.3414945055523563,0.3359180722997337,0.3418188835617668,0.7676048202083967,0.6134198998827037,0.6256793891953278,0.8242714198337968,0.9232123371853824
0.2974787919329004,0.7096721601032511,0.984979091533544,0.2685753057938455,0.6463338152860751,0.6910316200204647,0.5007457371506948,0.14245065823226988,0.9589869929024901,0.28805748854080937,0.27609591660790556,0.5497509573885869,0.20425156022514812,0.19509214507385064,0.8006015516942948
0.798887197825825,0.848300911674969,0.9296972041702568,0.7823099264113,0.3443133355529052,0.5454822117223075,0.5382501879109469,0.19816045342472355,0.2498528060065286,0.37716723241518924,0.33261500949819456,0.8663462241208689,0.7096770982329859,0.05584565746215886,0.5497070865424387
0.7649055563653695,0.0713340961475634,0.3985889881352881,0.323500430507079,0.7824577537037601,0.4138504181952438,0.5914870271335464,0.7329947094116422,0.7959279777324673,0.9211809370740622,0.12203153796210786,0.6758618083294108,0.7275838904425196,0.08074784094767151,0.23636104165381322
0.9553033822286018,0.4222142992740746,0.2064859075051715,0.49837605637153237,0.5197317691238078,0.2810881661165291,0.13211691817079274,0.14284848047365228,0.2789547221313955,0.26303120853799766,0.921560742292884,0.8729207898108733,0.12022781072253419,0.2706971059849005,0.37013358557162446
0.1267791174085485,0.5285194455918613,0.7165568120206265,0.6471974748601105,0.10782713958514045,0.7320659536285526,0.52377848655875,0.34149063606477525,0.8157277822823409,0.6076398916247874,0.25191208977789004,0.717810571453767,0.9657554713298996,0.5537687683740246,0.05586479762807928
0.6998267403671498,0.1428884187895255,0.7661158760176453,0.8133414790501232,0.8823485134414418,0.057809549582959585,0.8852649385650844,0.2486703685691366,0.07461487366885722,0.09439180519406098,0.3751322863653249,0.7633591615697475,0.6737679906313909,0.5217172057763309,0.8346952994337535
0.587441298143943,0.7973002985806191,0.9277403343766328,0.6394757576391014,0.8528203908475775,0.9625981202896132,0.27288003833829577,0.9356812470767233,0.29997603211061263,0.0856908400392391,0.37057066728872456,0.5243408439032984,0.560645375907963,0.5240303111016013,0.747245583106683
0.2753632078657111,0.2432907020127926,0.6230401889426193,0.0551057361073789,0.24858073171910178,0.4081463242653969,0.19664860176336452,0.5790106650010236,0.2787348600413254,0.18397530631312775,0.5362689061713387,0.749505159564635,0.17776057280953828,0.06323500172022933,0.13928101657913206
0.5716787367195748,0.3237995153076164,0.6435508224378299,0.865444937600105,0.7907067960741632,0.15854716279886805,0.3124517127117631,0.15364777069246138,0.1626691456413143,0.3667594164757515,0.866198715763338,0.5301772923105578,0.4974716949570658,0.4447084375472019,0.8369637842669774
0.1428284941297294,0.8859574444265598,0.4934379143704486,0.09360097330680894,0.7019971340346908,0.5092961048353914,0.6169766378105768,0.8481320502742828,0.9578764842033872,0.9757286403646549,0.9132840861768736,0.22010046508910341,0.6034265372143128,0.1705371317049239,0.7412142603600441
0.0986764769713118,0.7138968323090328,0.6658408384376941,0.6044410175941215,0.3794078968222706,0.9299835044565228,0.7598675187029162,0.7198163485083274,0.6367944561673271,0.0813074526817601,0.3964751791881702,0.029686148922185907,0.668577106825751,0.3670724082802175,0.009355850617196904
0.1983993903364697,0.6570591699524513,0.4489144298722721,0.45559620379029075,0.10494590070445997,0.858320470134505,0.9306162202767333,0.48045182052605095,0.1950067569145968,0.5047397085772131,0.9722015051108903,0.5875756311159738,0.0006830815289586845,0.8332601660893854,0.11881219130593923
0.6446607530899814,0.0866394680295935,0.2580319052547482,0.694938530434797,0.6035985481269858,0.33095869566667524,0.4287936369958263,0.07974058646878712,0.14073675415760312,0.34831555115091684,0.47553081265859953,0.28651672381650295,0.6406320029946125,0.41211559395138075,0.2255841047424504
0.1089801332089842,0.8310966233139511,0.7191833555360944,0.5801437020789355,0.030471163009399005,0.1404603901061635,0.4073775716288828,0.07749019529489765,0.8823469889259484,0.18804556013976537,0.2618460351806714,0.6370387165180077,0.06582469046190387,0.17066580561640654,0.023371620343024757
0.3945682994414257,0.0039232367109477,0.2679470525086577,0.37060946043783904,0.6166490022419108,0.6869286055322965,0.5509489671425145,0.4053041665942406,0.5175651423566658,0.7087935049050306,0.08124629503077851,0.6828429658005093,0.6742096218159298,0.49797379009360754,0.0467980407565598
0.3169596099976496,0.9650317707841676,0.8462703303871655,0.011890473818558012,0.7582288914653871,0.4240839610382896,0.2995153367676263,0.9188096451286498,0.9911468274806651,0.195345040229418,0.18010436810724784,0.23835723920419305,0.9247617405729127,0.9234130157536535,0.6941967828128122
0.114317314420286,0.0966796351715801,0.0538181072512566,0.9250800005234555,0.901309740912659,0.8554376322962027,0.6708541971133195,0.05974869970647434,0.8202693806266511,0.8269297843008706,0.6808931069892021,0.26781999378089194,0.17964135223440625,0.9177010809943476,0.8396232505545814
0.9390869949467197,0.1963711703041792,0.8989290779762353,0.06466829035617438,0.060339992426198585,0.31950291569022715,0.13809633436503488,0.353222665397131,0.023399265381526813,0.2706060154263311,0.5875550788365409,0.5251452854511323,0.4248414667002196,0.4405870049613887,0.5642051432608887
0.3981189345797869,0.964624209870648,0.4284045330250317,0.6895458505508271,0.8295931790141878,0.6104642986538739,0.9234860580804592,0.13175176023550517,0.5134433955813386,0.7443355765801721,0.6615503346460504,0.8191776938422841,0.9702584463798813,0.19859160563637057,0.7165588617161512
0.7618979896181832,0.8788537499791027,0.4290947864836681,0.6010369495389631,0.7336425919790944,0.48015978876294774,0.5918397177272067,0.7264877496477103,0.2945545349712082,0.685667134688101,0.7102528740772726,0.019641627086168123,0.3935862527875744,0.7396006977522416,0.31498176708577175
0.2209093869007626,0.7266098940539236,0.5482393135661808,0.41801015162228206,0.5460374357233995,0.6054046634421726,0.32786148510717006,0.31841774012457336,0.38806555039553403,0.28692794271983935,0.6764922582366371,0.7779608712245502,0.4465229666285935,0.9399813224567075,0.7094179356826663
0.5375457393081557,0.1065225325706325,0.108845010374996,0.7249262775707082,0.5790395030701113,0.242762142234055,0.15095560105181738,0.011783676021881462,0.9621768674318181,0.1659825831126407,0.7977267368336487,0.2319090084935751,0.18389340283698952,0.8786566806569754,0.5475524448757573
0.1147202966957385,0.7683867733993288,0.8908264043958509,0.31419614551666075,0.2996179043760351,0.43855378940912926,0.8677969738276994,0.8330273851561717,0.6480705403188649,0.16776721571013165,0.10802152713683855,0.023383908830585942,0.7122141312041661,0.554616905577052,0.039992753485815546
0.4564684277967867,0.7122522348088202,0.5251249778774755,0.4993321975137539,0.19026413983768675,0.4974497545848663,0.6963785110247153,0.7828655639932236,0.46088904427145583,0.7581389811573038,0.14476146378442256,0.029401330395613323,0.9928277705738313,0.27446838336657864,0.3852108419141589
0.4481058806066472,0.5907415296066353,0.4087463140014293,0.13930174229480308,0.38824092572998625,0.029423819708512045,0.8513856174966178,0.9514879479976218,0.9808666777625571,0.3933028673717375,0.9418259351490508,0.20290541551034702,0.40742781042439713,0.030189710445180706,0.6710756450738233
0.0383754850964346,0.79174168352785,0.4844986049961249,0.802447644457667,0.5858299949532687,0.5343177674510717,0.30302159306913634,0.6782659584978309,0.06319007098166363,0.2593077522450269,0.3378420859571698,0.09123591146959509,0.3050402914839746,0.757494922308003,0.6252701306490044
0.5835865630977527,0.0610327547725391,0.8101454588661932,0.2926397006878746,0.36136548019585935,0.9070593574874652,0.3764861828440691,0.22653367367644817,0.9761839722109268,0.834736395285057,0.10873776821820924,0.0077757262152980955,0.7546473778098161,0.7793736472601113,0.26554426711777
0.5493915399161832,0.3780770226621763,0.7900564114036985,0.832297328920852,0.23101091398071372,0.9498335282083356,0.23741581201921969,0.8132382631067594,0.2737469078575955,0.6237134897903587,0.24988640762570813,0.8260532807353199,0.8089450724579831,0.9432767518661943,0.17824033936136152
0.6454846577510375,0.8849400610298644,0.458172679016135,0.44352177387246494,0.9774290451445216,0.615548451814242,0.4595106499150724,0.9671697075799371,0.38713331445164634,0.25412924607967746,0.06850098955400641,0.5852238561912569,0.9575219876772945,0.8354464005291818,0.9043925328436755
0.5011050593536777,0.1825762730086364,0.404887284928125,0.6938119259459394,0.3974060549727302,0.40349360528980893,0.2809382175767422,0.6025845824597809,0.63663764162971,0.614711935360769,0.008848001893132618,0.8092777242288561,0.09969013992783571,0.5892801263484189,0.37193092298282837
0.8445179917079341,0.1785577059294567,0.0520248541800717,0.641685222477846,0.11284108651673008,0.6410356012713474,0.17284236528346697,0.48605296852703905,0.9423618875903838,0.3745428826730498,0.3436821160616409,0.4804822915239524,0.5399476558838157,0.46310850682919413,0.34152963972951356
0.844217741306782,0.9103645446441612,0.6603443499968019,0.19935507993916768,0.8842555808575759,0.9555516881679793,0.8694176869224266,0.47945604452454016,0.9193242793339373,0.8637725122643859,0.8704236737191339,0.8465199513608275,0.04868066255809589,0.6114593109253323,0.49894872488227404
0.4233057231007078,0.5779135444100768,0.328533303371502,0.9924495322796725,0.037227045228025,0.6839946873284174,0.4331644239186364,0.321938023115552,0.07027829870380398,0.6893400535075783,0.10331326927685969,0.34002659445301264,0.390683759552375,0.6105858199475955,0.780447585808397
0.7535054070349068,0.8655044591167458,0.128824069309381,0.14148957135137363,0.8869136912379182,0.02577176763622302,0.1866479588468115,0.25012599673162494,0.4112860589033288,0.9607542713992047,0.4042502232348041,0.2956663566480281,0.9881591655674721,0.11925349489256942,0.421551788768859
0.0087571303436507,0.971038334430715,0.3707255707465842,0.37801180851277305,0.44982287550960387,0.09490106212213723,0.5143670953841539,0.5373932035718738,0.2350016069720009,0.9124215371859684,0.7059891888776064,0.6215533320086727,0.013690157579899886,0.9992531238060726,0.9607258561761952
0.0238787693374161,0.1499437730556858,0.7804199395423814,0.3681180732735051,0.9734823141095946,0.6288901458882009,0.86944871061467,0.34275936936723383,0.18757977494578504,0.6108937158359083,0.31194183423066935,0.28004299310842073,0.6884787448230051,0.8234104632192355,0.01059990928642407
0.6070799782866001,0.5672327136793157,0.0971989296830972,0.6440996156782762,0.855045672981128,0.5712066244634049,0.5112438438249217,0.9864371429421274,0.5931954198366303,0.0020055722100319473,0.9840985429911869,0.7707103286856292,0.9418716264193105,0.2507073054247926,0.13463173152555719
0.2219289943745075,0.6507480923897438,0.8904032872785236,0.8444142359905266,0.4274856352016042,0.6728132554448534,0.9751632927641739,0.8455531781555412,0.9536269145872501,0.5843437780462055,0.13387462294767372,0.15486682869234436,0.9787936140917336,0.5454490347748415,0.7113374439899888
0.2520760452415923,0.0857166079318939,0.5640632909885321,0.14962072669524495,0.4852735744215203,0.7347447141952964,0.2161834692100456,0.02792937757869207,0.36120634171034005,0.2557020367290972,0.7004315439639012,0.5002439975689463,0.15793383343009726,0.5418997108074364,0.743275565418754
0.1259043908316586,0.5287048517167225,0.8235871642649091,0.14417451726006347,0.6866243326870426,0.6840999207632817,0.9955607615482613,0.08052050393026222,0.14629104874842602,0.21987703915790335,0.5513540766783838,0.09851446414402698,0.9088302103392888,0.018050896558183926,0.77939704154741
0.9355612797986133,0.9562689969013805,0.4546232616568198,0.025177137308568964,0.8450780547387392,0.5918829978025513,0.1627044779276442,0.9117953544919978,0.49887133908820913,0.7412773728199905,0.5053479978907364,0.032042647335302044,0.7895497798680295,0.8854981411205445,0.4675301420530701
0.8056219600162304,0.8940536847630302,0.8882756041145585,0.7909569444694735,0.5238407262549699,0.06737182659241026,0.8944517581216287,0.17623495142021006,0.6428352242149258,0.021249422956337916,0.18877595554083915,0.4467704730838492,0.9717167038271292,0.6010363696420842,0.6280078671456
