x1,x2
0.10772581125096606,0.6568368542131645
0.11428452116247936,0.006405831122840686
0.9747555366622809,0.10466233878147836
0.22088798059017647,0.14295428363821092
0.9583396964431892,0.42095394390521135
0.33392435490032263,0.016244059622406996
0.6794229989567527,0.2765309289843172
0.4489232077686181,0.2088433202768953
0.8987564693434698,0.36300729921069425
0.47916671579356923,0.16836506623060954
0.8222428342940923,0.04074556349565783
0.7455675655038054,0.9303628333998121
0.5816137678924612,0.3835647833408658
0.6145338944225263,0.9428307998999549
0.9474111039671905,0.14051562194427805
0.5131974735389788,0.7362594260910891
0.21033083774751862,0.9937759631987326
0.27713454050757946,0.28675597974543365
0.98148346721255,0.8372469590463406
0.35089584166821874,0.8478721770393527
0.33364714550383456,0.9214780365003795
0.8182633842560381,0.6466988792524037
0.6509273137034808,0.2675095771876209
0.023703750628491,0.9167252376071787
0.6900403935487993,0.8675447097961134
0.596643409493011,0.6315187812109839
0.528367733102323,0.2264662628377483
0.8043199554347982,0.2975592828097981
0.057267945621025176,0.622648289631401
0.91432383294335,0.47968353689136983
0.8595114091002597,0.6278522086540236
0.47205247521363175,0.7206912441602547
0.16163742240890175,0.4865070119627654
0.5632129550741497,0.44910679649513496
0.9886915539696495,0.7187216236411273
0.5975190115345969,0.4244261605902435
0.6960371058700092,0.6242402043107912
0.08031659480745036,0.06693497511511344
0.845123095195572,0.33346458906762494
0.8366684014640784,0.4177461808225315
0.4674800224939009,0.15192502858988594
0.05903807798348364,0.7508474978377051
0.9707746997936517,0.7288714520861552
0.7646641592438661,0.9191223904407322
0.9030228690812343,0.744335894580215
0.3006425845208976,0.687939988469362
0.8186960528100262,0.2617110383228122
0.28252943194088814,0.5463309252548296
0.36929869500838913,0.06121061124735521
0.7705180389666122,0.6726297172387192
0.8949635980677787,0.9938025563871514
0.16219990274562357,0.13934655007768348
0.50796594386912,0.10510530244018725
0.40972565168985703,0.9752578870468125
0.21844707934722837,0.7765540031948869
0.015324819020120837,0.1469728164190781
0.831781968037234,0.5679436885250775
