x1,x2
0.8029109686699448,0.9412491400393561
0.3220750472067353,0.3154830837901907
0.01581990885027653,0.5542917889381321
0.6038602001984136,0.6744131977472495
0.49491542868712274,0.24094069242357666
0.7743559191107117,0.7250863489077334
0.9600203243481297,0.4352588177832029
0.7318820627624442,0.6790502194711711
0.4887391710470991,0.4401308919354846
0.7069697975572378,0.9584096024811891
0.5493558979533877,0.29038063243485623
0.3525747840180392,0.2472497638538275
0.09831568133078944,0.44948616649873846
0.7340661155706655,0.8174980748366001
0.848210545770543,0.43267559207289763
0.970175920606207,0.53823191150491
0.35618237784081924,0.6112168176192937
0.9569323425011834,0.7117935846020356
0.6960234019823898,0.6914029447984513
0.38628878483083945,0.19320254358870373
0.8608632043892417,0.4121849451641113
0.057894402891089075,0.27028433701602633
0.05031277807959496,0.3379338568625376
0.4415102490666031,0.09105102037906185
0.6535025137503891,0.550760183121958
0.6097999638904125,0.8798716488681771
0.29456590816488004,0.647084003218586
0.6983339619782775,0.10648575852168803
0.3463878353348625,0.25926938685287926
0.5306267799999242,0.33945034528443474
0.3156202051466222,0.25420208669568206
0.07154524426998818,0.25124383326612226
0.7187988613033166,0.7916472570041767
0.8286791277765514,0.4786000275610857
0.6071163173260805,0.6864594852823237
0.5015491446478035,0.6277626539523159
0.44720135201313826,0.8202376604548968
0.22971517126465102,0.9184165300717456
0.31873911399744936,0.43599673590173554
0.2385473897198545,0.4949507190041918
0.7976642161619799,0.2236282606423666
0.39110153542767556,0.8338846867884339
0.36827619134581213,0.7385059887545548
0.2817788242445238,0.31782463746698275
0.21121382794005153,0.45481238917358263
0.690456768032833,0.8841383128502925
0.4580601158773115,0.017890522770995128
0.15397896423167926,0.22900397897885866
0.24835090414149444,0.23041129491818613
0.3184097131023071,0.4268159545962315
0.7382807928761908,0.8304578683126853
0.45762427597577454,0.2500226969951567
0.01914970251140942,0.3695048247518585
0.8554543946127711,0.8115456579625352
0.8669194676047354,0.3055777156046951
0.9627304207195226,0.6953384283850054
0.6865492481679976,0.44209870407817053
0.7458290088624829,0.8720160172232905
0.7377004006177553,0.4451084226104427
0.3757124807264354,0.6616976955183561
0.9223784374527187,0.39422485745670116
0.1848323992189273,0.23773813457644757
0.9292358474672071,0.30352901699589807
0.5901191917727937,0.09187413292388835
0.5338347980587006,0.4299236227050197
0.6484798272394247,0.22144120368863224
0.2865683865709864,0.09470400029717638
0.8172232440647694,0.33386511390276674
0.6237356993068789,0.9979504827692769
0.6594677591774056,0.558251230240515
0.6096790752555391,0.06023927426976412
0.24502000277332564,0.4913251664745637
0.9955609045968251,0.6920759413109491
0.5882592343153057,0.01049677798894563
0.3958708826130633,0.47398297751714824
0.7077261511671137,0.37996802517901856
0.3102501302554713,0.06919417330311183
0.6139104838163711,0.5255844565539232
0.10265991710569083,0.48591461424838767
0.07209803934563351,0.4395595965788189
0.9555384346707931,0.15927103152392022
0.3446992185359795,0.6894196155323967
0.7269784160364984,0.9187537498934016
0.8607038096773824,0.6174129615664861
0.6130961510696721,0.3677092975958116
0.694197151365656,0.3846975103380937
0.2770683157944577,0.5321163601114265
0.9867045542903262,0.4404810764995367
0.9254630708323266,0.4565743393713147
0.3576617112866712,0.9085022945200617
0.46314991808024825,0.07825723634687458
0.044955981566688494,0.7567177907489279
0.8077850348626646,0.4814695367241889
0.8036410584962337,0.6459299904901294
0.25786952429828924,0.14298392687487968
0.6184167369888546,0.23302381714502673
0.7331416727330532,0.9045248346931848
0.32580121586944855,0.07672964962058258
0.5000447328757246,0.08762927307974124
0.3628894240108172,0.9119850412817626
0.18347347958079166,0.2609361237468897
0.782204876466922,0.6384967368194338
0.3594690575436016,0.4545270577428278
0.24953783503546056,0.8847859802592948
0.815918252307602,0.2667260837658725
0.9465944480900752,0.9658666528749251
0.4748364145899148,0.7065366360030606
0.10251044184882262,0.09901626438741622
0.7517461966830609,0.9419394329375119
0.4219930153312504,0.7466752518081808
0.9291709776200797,0.43210254239081186
0.7511147784415221,0.6621315967564401
0.9425910677714444,0.6775128468235999
0.8340862324950128,0.6011905373940805
0.5736326231858198,0.24927008806370826
0.9274908812434988,0.4768928808474896
0.17693108074169733,0.56744789685557
0.48318608189416645,0.07051938133456163
0.9572717322869165,0.14043754173392337
0.9911368116160825,0.6062555032581726
0.5581167270674389,0.04397857230579518
0.9130464482358394,0.9878675453268554
0.8346087947059722,0.6400533387075535
0.5819039001447941,0.8245123817908391
0.33129440263533894,0.5177270233749424
0.24724674698890076,0.94929411245863
0.6892138648010596,0.4191918557789584
0.2576077714613359,0.8392402982380369
0.24879299952745718,0.31468569038623656
0.07891161816847432,0.5297850073119739
0.35891131843355956,0.724478491098035
0.5424086652198541,0.9212176701161021
0.37183662780674426,0.7084099134389565
0.03816509921728857,0.5455444749080275
0.6712292580091391,0.5162154469877148
0.6348690903783795,0.8100045206114572
0.4909919631296525,0.10781537703161176
0.5145734626382266,0.7731834235389142
0.7633850654228439,0.4809839312456884
0.3325421933824427,0.3061002088454308
0.472212002640477,0.32832824522788484
0.8958456312483459,0.8087858992055746
0.7342589181997601,0.11622186941647393
0.8788121863106577,0.7520716684746771
0.4962543458308589,0.6938139577887472
0.8721771490543344,0.2291633988421794
0.49839340950314487,0.21500419690782477
0.20220259705838703,0.42650614098287487
0.566938947299644,0.6197567368234668
0.6338054272429595,0.22203020336739246
0.5565297183505876,0.31070682287965035
0.9761727216973228,0.19991620749846892
0.189776588934376,0.2324901419010079
0.3074888350028738,0.140575423432528
0.5474866525071679,0.9690547926973021
0.978002592163245,0.07575455095211316
0.8413528855782599,0.32719615440007355
0.6471910743220856,0.9581915780188426
0.7566287274664868,0.3306838344883345
0.5102356302964481,0.28372584061739065
0.6613346491746535,0.7341685425185897
0.8989182634226617,0.07812469090642091
0.4438572600656351,0.6655931573830748
0.865622811710133,0.8423349433632753
0.6576681976495597,0.15274957829241928
0.8576174155259129,0.747082809746514
0.5981414208067578,0.7024501297215635
0.5227213259111017,0.2980959082573811
0.7274900827819294,0.7313199393839193
0.14156969245907375,0.9385078133161545
0.8649104228142858,0.469352093019757
0.877055263702824,0.7855805685292555
0.265816853700957,0.4648171510773065
0.45205172094525053,0.21727027934035992
0.2739984072942115,0.2637699244840625
0.5352654740617873,0.365996937769146
0.27333863035224504,0.9898920782713985
0.24401643198539247,0.6810662872726944
0.4718341234159533,0.45286198983488907
0.1488572995271407,0.9261153274437186
0.4433111337046627,0.912464582304512
0.4583524845441207,0.9500807715605967
0.4406716997392131,0.3949522036044719
0.2031861132497754,0.3497885890393886
0.5287194444089767,0.825060621661826
0.24182869955945296,0.3197077988965322
0.07054521955292227,0.005383458037896997
0.856195079066883,0.7360213516938352
0.17631678592565148,0.2604740744274792
0.3957414427251519,0.9887266266420625
0.8789817912807705,0.36892065598838614
0.3510991774532106,0.3480776420041362
0.4655015634522407,0.9208578358060924
0.3043664234544064,0.16903401924292577
0.4387281254374799,0.3558295810258188
0.7233058642668014,0.6340436229143213
0.10241238363043133,0.25462624237509657
0.6409396348782991,0.6072402216729188
0.612298504529691,0.5775193903156713
0.7313997533974337,0.8281231332140537
0.8536484752864877,0.6970742199013372
0.8430634694735938,0.6877669793915232
0.7188130008187469,0.3911792046506387
0.6209883788112792,0.7897399637569555
0.5018045690182819,0.6620687076290569
0.5109656623446607,0.7739429188160215
0.34796837041190165,0.05542699303292314
0.06481812257670025,0.08008315324239393
0.031561630161269644,0.9295736845965704
0.9091896851282525,0.30240261349992154
0.7030142493118328,0.7140902876031726
0.12447858752580396,0.7740612903363807
0.44004944835187465,0.9531991916694338
0.6628625121108178,0.46690389205699956
0.18752537121280116,0.48607461921331185
0.34778481688744767,0.842269010817925
0.9390197612853162,0.12972795036230717
0.8968511011201558,0.898769805167168
0.28486806286964594,0.8215972160002504
0.6073284412101229,0.10936796627357906
0.7084850396106379,0.963195376875299
0.7727129322822254,0.28474940204675864
0.2518001912946125,0.9326771669699072
0.2859144573614834,0.5317163481658294
0.12145244288339294,0.017199591482396547
0.6841942881806499,0.3896582093190712
0.25095557018554293,0.2731748734023472
0.0903225579946381,0.03801547378235995
0.10052511087957504,0.04282319685105599
0.45130489463489215,0.3320617238171648
0.42583861577129545,0.41494825917187406
0.34991866317390224,0.6439978186143795
0.31960958397304123,0.8462600053336665
0.744919275211698,0.606669599033132
0.3834077464867326,0.9275227962336369
0.3808336936331176,0.8002849762595724
0.01773741594024483,0.5359129096893921
0.06758497607619797,0.9067775392845433
0.6749765977769769,0.7011535092287102
0.41296829113564426,0.9141099471016572
