x1,x2,x3
0.08072164972480539,0.08455080886417064,0.2896398868637019
0.08823602418071033,0.03150518469978419,0.8308019344568418
0.06722412527627268,0.39569975988212397,0.820438950688401
0.2654826097730965,0.7604142623575645,0.3629867175713278
0.24989274318340315,0.5327008236191271,0.15371118978015547
0.4164132066720847,0.718855211294249,0.19613619837633925
0.6318194501175417,0.9055052232677867,0.32616031123334077
0.18472457359493838,0.8957438954344699,0.0885830861148388
0.7745231886564391,0.15060856431630312,0.16156565915186705
0.43938907093791146,0.4020321986001782,0.6367162437106935
0.059659163907425615,0.7255588263209437,0.9030020954328909
0.2338446127952938,0.5558779660036561,0.033954825688562694
0.11074024718518685,0.6828195359030337,0.7762328600619011
0.5849616405519953,0.7845996440810212,0.6354335995828007
0.1403886876711739,0.6176422309210843,0.4353456563210329
0.902824798664722,0.9503902578370248,0.030848740697409834
0.31413118024285724,0.6172860178365513,0.44950701984284686
0.17310025642405147,0.8665292254563569,0.2322367842838604
0.5648393679705639,0.787963014277311,0.8993414801948522
0.2507023946727112,0.10247511559954467,0.6163287332883887
0.24028933964371252,0.42607453252403893,0.3625646467061021
0.7054196668152755,0.7338619218386113,0.9000630341604432
0.22810875702396638,0.9822893967253304,0.7870018523526076
0.5332754906317976,0.8161821635962055,0.8781000373188581
0.03741907541567746,0.7455125462820228,0.3256772718097386
0.4831784285459059,0.6435794813856464,0.863733473745196
0.5468185138217484,0.8897197392931222,0.24229088236064047
0.23013100321072688,0.5510897390496966,0.11860241628749174
0.9762962412268851,0.9646198153974438,0.7401629639421898
0.4732931229573466,0.5050647541592611,0.07709144210115913
0.8336779383359442,0.2519370985108453,0.5040674331524732
0.8253841517355631,0.022470980572445218,0.15552856990840097
0.968549203526974,0.23939569794855728,0.23424317905733041
0.2608651753264443,0.03325675109129229,0.8370815085056241
0.7871462744643208,0.8150856269263725,0.09637462964153452
0.36166894202573213,0.22333557446860502,0.7874338523286457
0.5912321066474338,0.3237368267531015,0.2824690075169801
0.6117510562123282,0.7216979502969584,0.7615883505436811
0.6335100862228632,0.6069413452801529,0.9411645692938319
0.6967193001063146,0.1801447474987585,0.4563868939341387
0.7173705718288412,0.7317293761858712,0.1720683143465264
0.48241649251432916,0.6632415173857631,0.48541912888033323
0.334802551905759,0.6454128959129842,0.2888553487441694
0.723579563272708,0.1775723443663673,0.45223431975605954
0.7734264030816008,0.9178446391266156,0.03684119216978377
0.8955741584719313,0.013338996039750606,0.46322629848478464
0.8979226481957346,0.48443110525237937,0.9184984208075395
0.0667046083452401,0.6189277900605038,0.0558370645418187
0.7393077432320462,0.09608231545002588,0.35167522358846093
0.27248442277468565,0.47331136705325594,0.4845776376398071
0.8262351044232827,0.20423233278975497,0.6266430566439031
0.39824658233223353,0.10648899493234547,0.35446150109201874
0.13141972485750847,0.157089494152375,0.7977653582917871
0.5473393859670369,0.5171829223983752,0.607863631919571
0.21844290859735835,0.9685714344716952,0.9375882896852137
0.3311989703782318,0.28358831415939734,0.7565819727608376
0.43012763625318473,0.34300930529445406,0.35344224088693266
0.7625647483245498,0.23200192290296093,0.8634280478363663
0.10111894030921799,0.2790996818573295,0.19592576145540355
0.6100018105523085,0.08053516222826834,0.9497003133272469
0.4461946552275466,0.8613619788587038,0.6582579404813634
0.8577982542990444,0.03786966163891275,0.4355567289755658
0.4513949829136505,0.10293454236161924,0.0898123340645102
0.4310436046332955,0.40031760576130665,0.07720681620790264
0.42609062615442406,0.830556364501652,0.42677077373667643
0.8656364159589773,0.39413296109607704,0.04851731352299966
0.6366752639696872,0.7477937432083763,0.1883885496896425
0.5914575548473656,0.7955387722994719,0.11403295069417223
0.8700735641904241,0.15944726140511248,0.29828933084396986
0.5005427114853636,0.7753087153748112,0.4292591170414743
0.05536174414896011,0.20723184046258133,0.38763595411729734
0.04023360776500105,0.1706900179419838,0.07653514363067376
0.9257936090997401,0.08095336241767537,0.7907533739425003
0.14753187514291333,0.544015733564546,0.19072061280205363
0.384837711454642,0.3576984600212564,0.08169970903032663
0.8798003649032421,0.0048517602727462875,0.40073971338420417
0.734454638883205,0.6100486851461108,0.3741495664374974
0.8676905939901215,0.8765672430481366,0.7707229021044729
0.18415996778317728,0.23294266014334575,0.8846528578352656
0.8758542824553075,0.8398833370040036,0.4291278624333149
0.18016047772178778,0.061150166147130015,0.3475446419381361
0.4524479137284728,0.6277096095006596,0.1770067233726499
0.33054132695974686,0.8654700065431631,0.3637434813713905
0.12532069984832875,0.5198484860577395,0.3084890511830919
0.6563484090987803,0.3903099891729278,0.6359595533983049
0.19001142879466026,0.45256741564041775,0.11711333341838943
0.4316391847692572,0.6173914832616508,0.44701496548798075
0.7183951602523476,0.035997497195531546,0.4327631606442968
0.43744664801048805,0.526224103306347,0.506486554691731
0.30741443988340345,0.7060686431647629,0.06506585396646737
0.7446788330142783,0.5423303030316006,0.7764711125306556
0.2297525802925965,0.0247191918661765,0.6600305341631999
0.5973131563684623,0.4792763991066703,0.813222813599224
0.22085783277671436,0.7041243789155828,0.6731188546205668
0.27666704377788665,0.5397291048863234,0.27490053499720835
0.3016662805248053,0.8310960312826136,0.8855398248264962
0.6240175412202793,0.9006688866575068,0.31267664280458674
0.07041192118322795,0.8753547496930844,0.3872823510003544
0.5251510158228422,0.5989006575954762,0.8800321127940444
0.10380485284557439,0.7931623077363106,0.8949371846101448
0.5904080207764283,0.37654245824179783,0.25820498786612867
0.9640674959739817,0.9373806614998735,0.08046381088548005
0.6929687803089141,0.7697421557687746,0.4116240487452704
0.9718419138475405,0.6990769118610731,0.8504474955875136
0.31469941430269643,0.4949802194050097,0.9621523651794536
0.6773600700405645,0.31404482273822987,0.566383100995251
0.13327608099018232,0.34072850254911574,0.3827159673785487
0.47172271823662165,0.7587054335418478,0.8459748562119404
0.7739939262362493,0.5638207430332584,0.4417434420882973
0.5143431626453745,0.37785250594438585,0.2613154106274578
0.808802763475614,0.9374449946020927,0.7164993614491166
0.6723924962314711,0.7680684531345664,0.3231597949946815
0.918949305611386,0.146950732719382,0.130023407406112
0.439494548026376,0.11196244861551159,0.5673988405698731
0.16343711390505958,0.05590086683243446,0.7084354303308804
0.709592980266174,0.006663618463619183,0.49843493049770976
0.34638450683469346,0.9687329673323241,0.9479156469487896
0.7140916956075877,0.7369145165260422,0.41367241618455936
0.15010078099688412,0.7264548830731282,0.7957432323385979
0.0748103317479172,0.4843713527657209,0.003477882685210093
0.8957651521120807,0.6942607931303374,0.2277399248980276
0.44153521345436225,0.37822195725287955,0.2867891580961767
0.2660337886313222,0.8275253617185796,0.6493985664232569
0.44446170468685786,0.495046896730977,0.23770234158420558
0.28763727220313384,0.11138828941663546,0.8808285768020937
0.9347158941841389,0.2534792669150199,0.7512102698336546
0.842270510712808,0.04408997295196021,0.009529924488855156
0.4044396252037137,0.6825600471392632,0.5470974666444255
0.1350440118824175,0.34483466225488635,0.4586167393655
0.8785928624120037,0.1519386805830328,0.6522397476278673
0.8803937238784482,0.7007368201685679,0.20363978017330653
0.6386233276268115,0.3816969730374648,0.6344389461764616
0.7979205588536082,0.5790149626294449,0.5949797838410319
0.5994141802093101,0.6748723648248248,0.6663710847853127
0.7685935133363034,0.966528258983818,0.9123464594983663
0.595903643421857,0.5362623197602039,0.9996293660151282
0.566989782431907,0.8806148622578244,0.36626750693125054
0.2927883525068368,0.25080460586746145,0.8425196671091941
0.1600796383200123,0.8547413687228943,0.4201532293313228
0.5557101755526512,0.38520529301728385,0.27716780530773866
0.04148999675815278,0.2706649157647827,0.21538824362025952
0.5348773055943189,0.09142816691015063,0.7102590370352365
0.05825727537853875,0.44573615256553595,0.14651536157841494
0.8057483902432901,0.7982093211696206,0.22175482550485937
0.10610581006565613,0.36966925355980884,0.6823335426994602
0.19532308965824782,0.9703638283654162,0.1996314738204628
0.38576233397522197,0.6881238378331203,0.8811470634910005
0.31457232558682696,0.6481447330693955,0.13226453380576508
0.9186592596297846,0.32444906690827485,0.09709762087324447
0.8286120129254186,0.2899546370194659,0.647553908111319
0.9030710255369445,0.6258544225118998,0.3701853427094446
0.10847957814721082,0.16146736538928974,0.39684917616503484
0.269084740191398,0.6074040764112906,0.727108577787811
0.7280329223514853,0.34360682346324667,0.3242799023189706
0.2800888842293159,0.9092297702004652,0.2748970584720791
0.8597967795788934,0.5978356005874997,0.3418427054848245
0.09601993412122097,0.1728573550880266,0.5861339741756931
0.4460335686553425,0.5257445653015099,0.6485238997320092
0.43244356358381747,0.9783708846597038,0.5747206406187028
0.09321155893132997,0.7862495617871783,0.29194841901501445
