x1,x2,x3,y
0.2781364121515965,0.22906246772607172,0.0593547320293471,0
0.8213319007481926,0.6621955431765525,0.38965749291089374,1
0.6492381965338225,0.4170010382312334,0.5106611948889953,1
0.4537568061221774,0.3375535009784247,0.8832269239261441,0
0.4036451487955979,0.8027821888329407,0.6820576290480459,0
0.7662515696162667,0.5174882689962391,0.3933082102205331,1
0.4323093846908715,0.46875066781795616,0.6537312418977618,1
0.24563206034730803,0.47508749687402735,0.16440540064727288,0
0.0028448258654985414,0.8470474139481957,0.8741546957122311,0
0.6099334703633581,0.9290242739128652,0.7193831262057978,0
0.2604563892287939,0.1404902134796594,0.06554692599466186,0
0.8726220163383884,0.015357016416426507,0.4317213530831603,1
0.7296575339275876,0.042024399971655406,0.9596166546588738,0
0.41767785754804865,0.1878908137512178,0.3199439967921184,1
0.41077811731479486,0.9066601291624865,0.3194260265506505,1
0.48042831733044694,0.8942994422811945,0.020878036008032938,0
0.38612273785407897,0.8690707656879958,0.6262276882805324,1
0.9506656537236726,0.28555653735999176,0.4445613570601694,0
0.6038585420680632,0.7261191348023528,0.7001975851729364,0
0.6326307437383459,0.012957989360383055,0.02076605074010988,0
0.895074088822232,0.8655782310965272,0.04861014336914126,0
0.4382968759358824,0.7062078724543401,0.05334533926926617,0
0.6880238150821509,0.832104394460185,0.28284348009163296,1
0.8675322572770856,0.7835679319159459,0.24315662104563765,0
0.7628324072686369,0.9056162401117104,0.43839133681487724,1
0.5519261421542061,0.144329279078567,0.7516510324298917,0
0.3711710785776457,0.9063434162530809,0.11722236702259413,0
0.5149249365108408,0.457534319389319,0.14003401039654437,0
0.4493104624567865,0.2659554400855438,0.5813661914692468,1
0.2399579427194465,0.5798004457762971,0.2255632404242267,0
0.9061151012662878,0.7848965064601291,0.5036704082722188,1
0.8830107861512209,0.48656988648692917,0.9087343818130196,0
0.6220347979654287,0.03511026112926074,0.5054472416799103,1
0.26716895913152905,0.9078459430964204,0.2580548118336431,1
0.20790158325134317,0.6870419273297812,0.20378381200743154,0
0.7251233191807732,0.11900923229199165,0.3161010720769389,1
0.0645520337026928,0.9379017055585465,0.29820849438536073,1
0.7414920072008232,0.3355850504270489,0.10929786615106403,0
0.6073649656120278,0.0761183173923612,0.9268391668559314,0
0.9430083805320263,0.08704127669916918,0.1851293504101196,0
0.6490316760056214,0.5466911171006429,0.16932016193061084,0
0.3750039230903487,0.9447142581127804,0.4213677443216022,1
0.7316023763087757,0.5849930765285798,0.45578866236919885,1
0.7762690874570427,0.8246580245841941,0.15385075393950745,0
0.8395327820461204,0.4311654667981058,0.5113402352060032,1
0.25244155699094467,0.06558188183047765,0.39220543047368417,1
0.6156682990501386,0.025145952205958156,0.8146638482353481,0
0.9276496085170141,0.43975993793156853,0.9214885455815444,0
0.8641601796510822,0.3796626450832775,0.12869005759258925,0
0.2724651850653459,0.024998141918496322,0.12287970442834277,1
0.9153546276718533,0.627788305840191,0.8863569939704434,0
0.6454546611455051,0.5758601325229821,0.9254401230656087,0
0.7652169380301593,0.426084163042213,0.057642283854105976,0
0.3143366259745729,0.0648807206243715,0.4054350403201928,1
0.8264915672483361,0.6213380304397893,0.9023622685686385,0
0.1213780965563547,0.5855226028425439,0.3453842388653063,0
0.8676644301295894,0.7099327759361646,0.44763894313846336,1
0.9778874567616239,0.8710247722729346,0.23213944700835698,0
0.6953641801756288,0.2583996366367258,0.5262847546368687,1
0.003696960292478241,0.23760162588649722,0.5438250451842573,1
0.4028502423765084,0.1540935326171912,0.010634771612991055,0
0.1622307174630377,0.8487523293479865,0.4419262470017938,1
0.5047521286107781,0.2906393774608255,0.9582533195443865,0
0.630150643857538,0.45055133566188726,0.902962228262465,0
0.5335814255998595,0.34596522060506774,0.05354832294210567,0
0.7852389342556156,0.9380664195593938,0.5377618481254669,1
0.9089088404281971,0.8865112097079896,0.9645722885951518,0
0.7975143529358524,0.2668031042741012,0.5671877833906699,1
0.22540218439786489,0.7253571649644005,0.15579023083892685,0
0.5016903325309271,0.04731096854734149,0.5590464190680308,0
0.6548134784818979,0.8449901834888218,0.46313621999714516,1
0.6793119482416374,0.11324594716847232,0.4432649106125931,1
0.7179311937079627,0.8768995775239191,0.07143246510613543,0
0.47059852345324227,0.16290446418702131,0.2932897226370478,1
0.09413311276399197,0.45819361062378716,0.5275213458548177,1
0.8155239335983114,0.97012899668245,0.6900562451001216,0
0.10938467583627304,0.6435432579628131,0.3464608878903513,0
0.0655890903488983,0.9401346322825068,0.5418294896459293,1
0.0004657390418380927,0.0781408921946544,0.20392010115375753,0
0.9281659379814285,0.11255625298357821,0.939603428491051,0
0.2238827274502884,0.7315249193926404,0.5212306626519773,1
0.6195284334977943,0.8611120422007199,0.7358202145902318,0
0.18820881046466484,0.16335746304140447,0.16471760766024957,0
0.5270210062546,0.7887656510361074,0.6252440253796606,0
0.5520291391489963,0.9075140566717329,0.9383838195747881,0
0.06821031802994454,0.10728391522809408,0.4230613129797355,1
0.6788979504170721,0.45606221837779315,0.235922765684725,0
0.47409499697619584,0.16008803532523355,0.4804652181355011,1
0.3126461703099223,0.612784750454972,0.019192574313849395,0
0.2915240728397825,0.03593245378140554,0.6954173434915125,0
0.15701469199917542,0.5703684029027541,0.15609329427257077,0
0.8751372557475303,0.7375407040307652,0.008646208126294196,0
0.9486700459430777,0.8752912586390061,0.01718158645766789,0
0.946496860907379,0.6540695054591446,0.6159139752645998,1
0.2012842337635225,0.17872391193171727,0.7902432756251433,1
0.5699823115639938,0.3150430121198874,0.45446204376677646,1
0.5639751342863594,0.7288735989659809,0.9609045794141943,0
0.7285089817279927,0.4441248286633422,0.8806556808128506,0
0.37784454867920153,0.8513375810384621,0.9624098384517457,0
0.5647791994559785,0.9083558383482472,0.4277753483133123,1
0.2202159271313669,0.053336366522424385,0.7644782364663043,0
0.17014089655243145,0.7646166320302775,0.6163830562482798,1
0.8256520933416494,0.709318429627401,0.462456497191085,1
0.7868359394651464,0.4448562207795235,0.30295803091418116,0
0.6699376605458718,0.3238512862671923,0.7899789969883655,0
0.889390769809322,0.04673641990186749,0.4088247898274284,1
0.07791213191615536,0.6726247843111877,0.1563202060449588,0
0.8178833310058167,0.5009577786666571,0.5326500999943566,1
0.5875378413802026,0.8389173388317517,0.34270107414532686,1
0.5702023842372002,0.35772167964939616,0.3066149062761714,1
0.5651595228576919,0.8313091051196263,0.8226197028282949,0
0.0984077900021406,0.9987627538212182,0.6794264516960816,0
0.38314521888390174,0.48738193444837696,0.23719846947202966,0
0.2785472276993941,0.7889804957786511,0.6490676664744873,1
0.4074545011224519,0.2756263765235206,0.07935917777982483,0
0.048603274034030995,0.06929870545013092,0.5727057960553545,1
0.2124730987026972,0.4555380079750408,0.8646644555889106,0
0.046981921665967076,0.4163071890455045,0.3641634009055369,0
0.018108312761959223,0.39005207305832107,0.05890304626166747,0
0.7258871163527564,0.5846474114518483,0.8778825880761848,0
0.3907639160804583,0.8042376450009125,0.4953068050473567,1
0.016254403871276288,0.5944655903298941,0.9821026088171945,0
0.5684811318909746,0.3735801824018588,0.8134229684119442,0
0.8553079510432596,0.2047741290334647,0.5857333295105811,1
0.01720270405578976,0.10418686393114325,0.9206003002126171,0
0.4348937008047821,0.4308181309479544,0.6405244280563901,1
0.8869926302221361,0.30525656634770026,0.6774414909214452,1
0.37191133506641555,0.3585410974768134,0.03727074093214534,0
0.14435772078298886,0.363398224687655,0.826258613085804,1
0.5717460454470923,0.1692222451408327,0.33430246754600185,1
0.8681881193872738,0.8755065590366463,0.5108833463602634,1
0.3172540054634577,0.2971771363592497,0.46215504421719444,1
0.7153369390125851,0.5964125005039947,0.6893521588805517,1
0.721855170776128,0.8360495917937567,0.6133813633730328,1
0.7308118773675786,0.7763283596355061,0.25079240064104524,0
0.5590407854110327,0.44885247460638933,0.7672138616502795,0
0.35533345210627754,0.5916306749175714,0.9034902704079535,0
0.2780302459464669,0.08647982151653179,0.10086502636829958,1
0.6372625759521852,0.5395530082205682,0.21713157379943723,0
0.8228752077098033,0.29687429289086487,0.09288374083491177,0
0.28880800845852495,0.18273974888222472,0.9995554834130437,0
0.6739538192330007,0.7029037206179553,0.07375606971061674,0
0.8031410591397011,0.39094586591994185,0.9649617769945742,0
0.5284289519880361,0.26382924375543326,0.531879447619175,1
0.7270935562768244,0.24709519110877673,0.46782205617141337,1
0.9733686300673331,0.6618086324322499,0.10644104237966653,0
0.05482955829225421,0.5249389495281537,0.3943234546623899,0
0.1031986737876532,0.6923341647838231,0.8486180129110465,1
0.6354272090111485,0.6518245818506928,0.25001700717759895,0
0.08608077917568445,0.15448198690037407,0.20852033825768526,0
0.5690880893540552,0.5885103520717946,0.07088196982517193,0
0.016407911497403248,0.03769108845410293,0.3901521920375752,1
0.1150095398498168,0.08808177053422896,0.26109685470251565,0
0.8542446135698226,0.20607778442215388,0.012343364689114917,0
0.8866586512567939,0.44570572237762646,0.7077110023292141,1
0.8908796807679362,0.4827736446800826,0.38269479801699663,0
0.07092046726819273,0.10199944361394647,0.8676108154629243,0
0.09424865925250167,0.7071068692070603,0.45224656784429956,1
0.7746654978816909,0.07119697359522169,0.6039568534832429,1
0.23463414578885225,0.30119357447640094,0.16250016026057987,0
0.03483548975908347,0.34180816694443816,0.5819059326328937,1
0.40939519049912654,0.2719430878344444,0.8271224327123458,0
0.46789997011087997,0.5721966117810204,0.4024229886605386,1
0.18073125701122872,0.12408891832967704,0.8124278469170183,0
0.7529502973241853,0.6207289839125062,0.00042580198892901,0
0.20435580105091483,0.6461181736779542,0.5708786781582565,1
0.4449712696741236,0.7140724108550704,0.3394779341017213,1
0.7729221848791236,0.05382260940478977,0.4047168333310037,1
0.8483684097262959,0.787430891548682,0.0029243131048095634,0
0.8683088449584466,0.32534526360904126,0.35519748189865125,0
0.3214019379343632,0.4641976318306146,0.7201108204572696,1
0.5323167231327379,0.6325735180386556,0.019783389659918535,0
0.6056108608583645,0.392712003136287,0.2873071705470201,1
0.8452863022190679,0.40027852076835524,0.6705497035717154,1
0.5486446723508324,0.46972288540912727,0.08016336934132322,0
0.9782598750189996,0.8467988948482944,0.942797974354081,0
0.44748424505392964,0.9959755534633061,0.1416199237640516,1
0.28174053951337785,0.9222408374354422,0.574838094408957,1
0.6355498731191764,0.5924464571378188,0.3204568426229622,1
0.42514636382555604,0.30348979384376146,0.7123417083490856,0
0.718163120759883,0.3037459369407096,0.8748146729293769,0
0.601637059295153,0.6670064392123287,0.03602547001617334,0
0.10669812385904678,0.6483673285790984,0.47199744680586764,1
0.7855226265370412,0.45820681468636076,0.9249754774275013,0
0.30857353537092985,0.6065288699835363,0.05213287331838549,0
0.39926014289795947,0.6126194469438362,0.17148877482670427,0
0.24957118168911985,0.4038192105319548,0.7152740549560057,1
0.5257647206279367,0.13633718594976707,0.3266744731721583,1
0.3593276373533518,0.22856647572609715,0.2681789504686998,1
0.3572454303892744,0.8427207947388864,0.846498873155063,0
0.333153094117001,0.2804977013383017,0.6327844552979454,1
0.3701201617413504,0.42785282791361745,0.9066921629638345,0
0.5459144516560683,0.30606744622613813,0.2819599754994603,1
0.7554915172403192,0.5931268239138056,0.028082909230477376,0
0.35078784422370335,0.7642015891818211,0.2393999417981886,0
0.9405137961967361,0.34350712953190343,0.7553983922630367,1
0.9157905644712606,0.9909015384955867,0.9378511345027525,0
0.036002668036066894,0.3219788708347545,0.9281228645094569,0
0.5007177632248418,0.38288856627750184,0.6785887458224074,1
0.7375951381964732,0.8681126878232179,0.9903044358314139,0
0.821236427495704,0.03808314641100455,0.39540540247242706,1
0.39009190116385556,0.858647643848854,0.8793496269315366,0
0.38354649349816594,0.9516231768711615,0.6258776642967829,0
0.6521991017239938,0.5954160275353849,0.963233344823236,0
0.2725220049951054,0.4153173774688162,0.5436083035098265,1
0.714137093954136,0.8796684408889441,0.0026872212502294115,0
0.09685618508413663,0.7619690602991281,0.878735255092643,0
0.5869660302173303,0.5284082325069903,0.45777322229377115,1
0.9059620408466852,0.25549758366416414,0.1390067729691327,0
0.38251541597147065,0.3256190323060894,0.9490462362461569,0
0.6182253409667245,0.6144123289075581,0.4970251715113044,1
0.43250018513203253,0.21771646577284784,0.20026522280382886,0
0.7988547039625491,0.9910193033941623,0.5460885672428477,1
0.9787146364708389,0.7438229509853448,0.702204933515305,1
0.5325813777909117,0.3029384370612231,0.7560104009298553,0
0.7946515316957624,0.6433555576154486,0.5042304228430876,1
0.7277344378754027,0.6088866213134735,0.21283058302181704,0
0.9358815957929832,0.9211631486131376,0.787444221631803,0
0.8537025159881592,0.6107595884115375,0.27271338866281225,0
0.9211804766398818,0.12086970387940947,0.7032007568126022,1
0.42712207814722103,0.8696687096804403,0.7527048099516401,0
0.5106354991902236,0.5902150782013011,0.9410814786691124,0
0.4847756834557331,0.3086198120139173,0.8456872452737958,0
0.4279317208177757,0.021721725138530747,0.19604326483138645,1
0.48986046444207176,0.5359086826549924,0.43936596540470224,1
0.3052889710870085,0.5987474289910792,0.23413836766062884,0
0.6707797525828539,0.5344855971289049,0.4358337132905134,1
0.7854659250821673,0.7083475365431013,0.11981952100586059,0
0.7110896097408587,0.5852759793881719,0.5098603145614327,1
0.6649060910918906,0.45176703991648315,0.8945553968150785,0
0.004619277018389187,0.5820872390557063,0.24494596703633706,0
0.06652188279839624,0.1322049399876783,0.6703311763824847,1
0.7804234706451387,0.19325601109484974,0.6101885537937183,1
0.8692918947424512,0.36144834223068073,0.25829200893471216,0
0.42134981161593155,0.33582950785696797,0.6271173582042188,1
0.6742203096354317,0.11658886041016542,0.48391103974732347,1
0.8902243431890705,0.019646030838710204,0.13571290306121556,0
0.4156876875326164,0.3196674396821158,0.17328749203008598,0
0.7042109461167936,0.8029281406507238,0.6317230045043059,1
0.2041460226947502,0.6251685509610897,0.05488863318953149,0
0.8496344700704452,0.7611863223558332,0.08993075986071164,0
0.37997233053111495,0.22228395303359105,0.22458027140908723,0
0.8059403630382295,0.3232325763401306,0.8501919175202466,0
0.07196527609449235,0.894970408002976,0.11690937600225962,0
0.6839128430521267,0.9601828015882264,0.4481226872311878,1
0.20131148936842286,0.3136026684732662,0.07999935545950845,0
0.5907076102639035,0.12302512846313599,0.6368460168246902,0
0.8026750148608583,0.17705021521571604,0.40657668745901165,1
0.8699683982119236,0.20517780715085684,0.4761558932932921,1
0.02972837923930633,0.9206991373463218,0.5861327835325214,1
0.16848222248524816,0.4131262666787829,0.9123421819598578,0
0.732128249834145,0.222378566001508,0.9833539568234986,0
0.9849300732456286,0.6014698848418643,0.21519850054496695,0
0.7498395145118775,0.45713530625634563,0.2318828835233779,0
0.1417760810400351,0.14403367276168924,0.3424381847671018,1
0.5638278602817944,0.5694261882721804,0.6279677616963956,1
0.5343542974672404,0.37228995364976875,0.4165689603163484,1
0.7673458285212901,0.20325838787385556,0.2970705262962912,1
0.9843771975028259,0.6797521574430732,0.35554689900836944,0
0.08777709676797534,0.31680903945678063,0.8100457797308058,1
0.2904362835776469,0.5598988001250877,0.013213447940389998,0
0.17542783476015844,0.5459108988213306,0.29675737483252124,0
0.9935194493109266,0.41222745897144514,0.7013903180511711,1
0.6604442426968409,0.3123360500876754,0.26184986095696444,0
0.45367837083017,0.02621676324201713,0.6960986187729529,0
0.1857192709174991,0.5109035614416607,0.8302742548575027,0
0.10976175913990416,0.5739880528166917,0.20497093794163299,0
0.5892249661430318,0.955045899418231,0.766792230347287,0
0.40907741755501076,0.273841647996349,0.1336976217251654,0
0.43175549190421647,0.48916717421671535,0.9217314847979786,0
0.5232259902061508,0.7897238129579761,0.4984518921650895,1
0.7244269635793893,0.31438740219349115,0.5257115899253778,1
0.9537473867013898,0.8185678340231093,0.18842984370395108,0
0.29421249460731247,0.6783827095455393,0.7038495947781446,1
0.9143837486932388,0.8424457600535068,0.16740187050281982,0
0.7082465648549076,0.43733074039287395,0.9356149389929481,0
0.35447347528079043,0.6462163411703324,0.6788469757257358,1
0.8021103298427665,0.12251258286160031,0.24417369844665698,1
0.924509535496182,0.162231532278883,0.7673483846932538,1
0.09400164565315505,0.187957747690368,0.013324877514925131,0
0.9944999323836535,0.25371472041023724,0.37162496260912736,0
0.3087677879352732,0.8717520552148641,0.4431068830648885,1
0.31672293004635355,0.6452170526540212,0.22714924056686195,1
0.40032490464698156,0.24197183782161832,0.989896293466608,0
0.7215646305473921,0.4208744163662299,0.6182644040134082,1
0.3733501045745433,0.7535095371853524,0.1675016512896942,0
0.2893807250349593,0.23527862355121545,0.2154009966925807,0
0.7386787598802537,0.976094532527676,0.9112786688422622,0
0.6159069158155054,0.6206541127255008,0.6082904829185037,1
0.5782007480311021,0.13705206304129192,0.8447631299071966,0
0.9921285326576955,0.4703430506000412,0.6712479281831835,1
0.2690123202172175,0.3991209377578329,0.08680665980928386,0
0.42257218770259214,0.40976321261701826,0.4339080085638424,1
0.6993696589022836,0.029383777967315255,0.13469380810813847,1
0.8976402398005385,0.3580655908493404,0.5476057526644957,1
0.5096775217389329,0.0131371813817824,0.977384966138127,0
0.39940151101491583,0.9872086579965219,0.35083397965722457,1
0.11772469283528023,0.48321491649207254,0.8341790989969247,1
