x1,x2,y
0.5530100625243829,0.5867439852959885,0
0.5114573233633071,0.3362303419227784,0
0.9398495467003043,0.0660666331297781,0
0.599458587789737,0.7373452592307407,1
0.10606588030836023,0.952940829099963,0
0.09882438236973196,0.30410443530416925,0
0.7661487028729002,0.7268469659444704,0
0.7198139305433783,0.0774911972523482,0
0.6881179040178974,0.6959959417498642,1
0.6637376604142821,0.26190206893391027,0
0.4030439219706342,0.7322112679755578,1
0.6802402710492749,0.34924823644312936,0
0.20438636383749886,0.7803866887541809,0
0.15981359111825616,0.04377099986469156,0
0.31231050995194426,0.8716864677134412,0
0.9795775965280018,0.5460170266336952,0
0.8474847794683144,0.6976407209354732,0
0.13759043618479272,0.11518516718627622,0
0.5591409893823177,0.4815029700688905,0
0.7713418954138556,0.4998165636073716,1
0.6849795319309037,0.7170682314721587,1
0.4764018224207675,0.8914548092422355,0
0.3100770239590992,0.3738723028562411,0
0.3686639913800142,0.051595981828803074,0
0.1669578157174975,0.5595458125687983,1
0.6309834045338745,0.05139021308385057,0
0.8015277634705877,0.18402531524151697,0
0.46779022852771623,0.8882973734251366,0
0.8076668524327629,0.18008794415474783,0
0.4831762931402253,0.0936712477132986,0
0.12345225227324506,0.3691798579729732,0
0.8087883664557817,0.113397294391874,0
0.9769987587320929,0.2577994642770868,0
0.8275589104318498,0.765197504825016,0
0.2136295820142103,0.16771732948575446,0
0.0482409877898152,0.4813855069926644,0
0.09035851196293454,0.0760066058925936,0
0.6014153817383263,0.6722235175775265,1
0.7643784182582483,0.5023449003226106,1
0.5989938799681063,0.44963980664098,0
0.6699372975154047,0.06636763987447467,0
0.34585732877730047,0.601783408840801,1
0.5069249949355844,0.5282086238138087,0
0.3596153300291753,0.3997122083248449,0
0.18392131212371185,0.5846587651181403,1
0.22997114342115588,0.6532784984047332,1
0.09444627362214165,0.03136555977561866,0
0.3996025781904711,0.5915800471755954,1
0.5347385706218872,0.8763161688959922,0
0.1818603669724523,0.4533058442720814,1
0.5443468736668934,0.49809715619097344,0
0.18261425963197309,0.6232793145062703,1
0.6047703605193662,0.7927235240832237,1
0.6176557512783836,0.8069722818554868,0
0.1828875029851678,0.6493245321450226,1
0.6836301473231421,0.7646067617030232,1
0.9636553640748556,0.976972855518229,0
0.9930210211721545,0.2468087541795191,0
0.3104990369547515,0.8156940673505534,0
0.45447434136942205,0.5447640387700375,0
0.953636774176074,0.760695217689135,0
0.6662598074750814,0.40209690942002174,0
0.37753906327409525,0.4463529971795819,0
0.960135939262354,0.10258231534104854,0
0.6824922936435227,0.8681745101702211,0
0.8796102798785103,0.8866745722413492,0
0.3066757706571017,0.053320599979550645,0
0.7509776182356962,0.4665138415640982,1
0.19907467685182556,0.2331555658355672,0
0.10537440039730409,0.3502622417840319,0
0.23506930721592878,0.6243883149770848,1
0.7814443918086315,0.06482212446482533,0
0.6141970068465668,0.8258031339308075,0
0.9964882577339522,0.1619073829749281,0
0.1382828584506462,0.038013503085791565,0
0.3210826222346819,0.7173803185800756,1
0.9986606935066471,0.583568169229559,1
0.8772863050620452,0.9482357052683352,0
0.8297531671656202,0.8586844778926215,0
0.7701692664985867,0.3528769522548572,0
0.26662378588264546,0.4007827792740512,0
0.24973759394915623,0.504685460376303,1
0.3553382213870227,0.9033258373966229,0
0.7130209958494527,0.5053237350594383,0
0.7503523306624595,0.8020294058405514,0
0.3497945570740233,0.8908702508637071,0
0.6557523579190412,0.3561870783399305,0
0.7621227016818396,0.5441031826731619,1
0.6408870190563896,0.6949163478653023,1
