x1,x2,x3,y
0.13149989408794127,0.6000090350336783,0.4946778336669814,1
0.3583809665524587,0.46482916022485704,0.928571277580579,1
0.5043681305422713,0.7789896478559842,0.40966824107094546,0
0.7542671420957053,0.08274911699141402,0.273821710545157,1
0.9989173600042334,0.5202537133026396,0.7167268080130653,0
0.6899897983628754,0.5888163427053738,0.21902942236122205,0
0.7297306005965024,0.487732982773088,0.8379343266553408,0
0.6034450383131582,0.9595843857028448,0.0003965110519986477,0
0.0013939271150247038,0.41327339987781014,0.7383299531559412,1
0.5026031653479826,0.5541306240509477,0.29838045715139644,0
0.9526008072507932,0.19562113003075518,0.08734101658104994,1
0.9730625897747202,0.760706164479849,0.8810348919261854,0
0.2526405779737495,0.10910009133771165,0.021061810640805076,0
0.8724990591067111,0.8997929513916518,0.41450731792025214,0
0.6479203343042942,0.6226376802828482,0.38326387031620085,0
0.5561185770960992,0.07579463970562911,0.40482459598482795,1
0.4483914351065302,0.39352796593961326,0.08921925183118938,0
0.85745011281936,0.5107145836996114,0.10742438143019681,0
0.1433196282667435,0.5317401688202222,0.36442413822910025,1
0.1063759979125128,0.7715482189898023,0.3868265741633527,0
0.07522815027924516,0.32180080421072826,0.05667926226721207,1
0.8956744308418758,0.13083287955579606,0.5401379051073785,0
0.5382356560384964,0.4531518608203713,0.2957216576041629,0
0.19711972933946043,0.03768530810081101,0.4888928101945879,0
0.9536705017096151,0.07644595718557878,0.12212706872706562,0
0.7170293880324232,0.834144167779295,0.24462049023232377,1
0.3790179053467284,0.7638983366593898,0.9643786004567244,0
0.18227308792992528,0.11487996231913022,0.8325313860919729,0
0.37530158954258785,0.18880871026317206,0.8586141677731315,0
0.15439269963377972,0.6344768910590879,0.9117225202980094,0
0.5058516333459151,0.6446628106764829,0.8479320831007257,0
0.18781303304867072,0.9109860545922379,0.04580135583490325,1
0.34148082385464235,0.7763267778124365,0.9535099601976413,0
0.6111947391844869,0.664326576708771,0.5713949355151065,1
0.43193050832626706,0.3351199416905472,0.6404301739327757,1
0.7665512811947709,0.19422529149720788,0.4176812196625312,1
0.5455440545116069,0.09787775131935017,0.9810006449802646,0
0.5515664418542735,0.837947528152797,0.3207021576868293,0
0.31152916720209484,0.8434539551909208,0.7743076003367824,1
0.18400145999425555,0.07793013320002704,0.6625376022052345,0
0.38203804488681187,0.45169362215897896,0.6419293434819726,1
0.6158057037455354,0.42546276316165554,0.5485048175848746,0
0.9514336972872992,0.9057705126033344,0.42310668329439033,1
0.30117591482500544,0.6166723974616111,0.48095709113999346,0
0.05574385026787473,0.9807847320189603,0.7662604210799877,1
0.4065621363531411,0.9074249565232442,0.11715194130988484,0
0.8567557822645194,0.6445065766615818,0.11606769564602247,0
0.6354697949193514,0.29416220604907617,0.8902776047176398,0
