0,1,2,3,4,5,6,7,8
0.4996149201180346,0.2282550134373382,0.2136097234991321,0.8006458628682598,0.0814052531923517,0.11908600609561248,0.26485182652547457,0.2960485834912333,0.5085185337784704
0.1537903652638176,0.2983283379149459,0.5248634691534353,0.3622888645177951,0.8247715073800497,0.1199905455544068,0.5225396423907337,0.763360629659256,0.3550145660406355
0.2772646011899322,0.7605725590771882,0.3803481429300555,0.5868344930113504,0.09789343796279393,0.2831459921272733,0.48178052886939693,0.46256531290933234,0.05154504279876004
0.7171273689107885,0.544127772559947,0.0706484434877933,0.4372770070440881,0.957626040910388,0.830141346885205,0.6102717124159802,0.5026165616199099,0.7838639809271495
0.3819546401461901,0.7901158058844711,0.948385322613899,0.8134378634464461,0.07111946263829805,0.18814335089725154,0.04921565972156805,0.14385854984792878,0.22958711167392298
0.9878193691032464,0.6834270670367132,0.252575155733272,0.3458076590049596,0.9647338341084536,0.8634107845828997,0.791925500198124,0.9758021651918213,0.752037467643643
0.6680153604616471,0.5134672584296222,0.5136369071041512,0.8799306018868374,0.5912627390678028,0.3952308127689088,0.664681139676344,0.1314984900831232,0.023675556900576322
0.9204443076820464,0.8010294336151326,0.7199965625255494,0.4605273332650016,0.7928396012465116,0.3452584443172517,0.8709237932054195,0.9261184021471931,0.9700125950715318
0.9758063204665536,0.377327229871146,0.7787613861815866,0.6341534696231186,0.07775344736153744,0.493224699178225,0.8185658455469945,0.06334218027128613,0.38308323035262126
0.1878917822722274,0.0543809658161866,0.4775628024024426,0.5831783322089177,0.6171382306260185,0.5752357469422392,0.7712637273183592,0.47948339083976743,0.08693449093930605
0.9022048911072048,0.6330817699673142,0.3114604898948466,0.8188215948770081,0.8575852931498291,0.7341565873305202,0.9548389417279091,0.417414301265272,0.5311180828004063
0.1126981296633555,0.2811787799982454,0.276655270384692,0.44836765871786033,0.5661770839853522,0.2676498945813319,0.4723436314545889,0.5853811856062084,0.2956479673483392
0.2083319650552786,0.2856137072137053,0.4612568600921021,0.5607153254899481,0.7270923195623155,0.0918607773977358,0.4462829739645706,0.6553270709759905,0.9708579827868947
0.1832492737573759,0.0232358654028588,0.985552980212574,0.3290849316073946,0.8259310630646665,0.8123939389590974,0.8971499446284696,0.24781016010659707,0.8359726703985804
0.2624950403105542,0.8587469011718302,0.0610578519745435,0.9152956059440308,0.14913913644998222,0.7683578655288547,0.15947749575663772,0.10581060471649695,0.7845964827169076
0.5088401939171708,0.8661253204433854,0.8988088663460588,0.38201105936841195,0.03520380819392077,0.16680997044407297,0.7183244469058602,0.2645006546488825,0.3700256599330184
0.0865631817881248,0.8956989031827972,0.7597027110481159,0.0922803059671391,0.24381747051658065,0.3045800718036582,0.5408396595990914,0.9522562233187818,0.811209676762906
0.062877578697224,0.9438285575361938,0.9987590260130814,0.779441865489707,0.9538932411981079,0.9108670911466472,0.39627996978130264,0.4590765522800917,0.8479724654230543
0.215519215229474,0.5554062432447646,0.1884876438250055,0.5609513020813945,0.7006438459775411,0.7408742568352048,0.7642556621370364,0.7196626926986864,0.9908816295352815
0.1058990021416886,0.0661017817557919,0.5833831721360543,0.1672421479016486,0.9866911136095813,0.012880039408440958,0.035930845060183625,0.5452608730334336,0.8316144975487498
0.8910051680707196,0.5974262714875544,0.4857730608757664,0.35151820830629676,0.6142035993329878,0.9987719924324305,0.7320220571284933,0.3847716342186296,0.1105878401235475
0.6984853691684684,0.8122452129258005,0.9058226037477424,0.023784868650411628,0.35021066684674407,0.8921347406842222,0.7146334090304516,0.8147806930010156,0.5552005829225525
0.4806100779059754,0.3811950905163563,0.8004076315501072,0.8644913926628868,0.7155109281329106,0.7347665915206658,0.112491798496271,0.9569846849810096,0.5392774125001013
0.0557179649157498,0.7620801546988739,0.8512935575607913,0.18197528165269528,0.16251006984253835,0.8075859814620571,0.4192357035930864,0.6394634226992122,0.404454928296771
0.8131808685165886,0.9907652247068368,0.6234933475303749,0.8727210242361465,0.5471189063228022,0.022684133640984094,0.6263289812833658,0.061658529860159184,0.8489523831896818
0.5816648292110745,0.4139542374288716,0.8934929592610282,0.6216076584861706,0.22079536881445194,0.4496102200023604,0.02101901298442488,0.48401147089272056,0.5253631357387482
0.6659038273249581,0.4841059603715566,0.5302945636096056,0.15017029373043023,0.22348867991745447,0.16312384104678157,0.008135422855541807,0.2756928789984727,0.4393722761994452
0.00172464671835,0.2502987339381665,0.6796491222042439,0.7756839005061753,0.5242162642839134,0.8788012226736067,0.3026912829955085,0.9764126580362594,0.7133650459563575
0.3235786453633265,0.6453669158096367,0.5352573408129329,0.8670842388863947,0.11842807352868612,0.6379236924543078,0.011422344224373826,0.04427239404827854,0.10450458100864901
0.797436631165549,0.6416897098734783,0.4259296043599586,0.13353923129449896,0.5538028581076643,0.03030612770422192,0.2397308041192675,0.23294742788371126,0.07153755319398536
0.9745855471969224,0.3628794226467248,0.6981539028022821,0.2835107681407727,0.7378013944777073,0.25105018288144365,0.8482983867651024,0.6311695438837682,0.35539315961212503
0.5195640352735523,0.8459229656324809,0.2889168192305203,0.9866286022148916,0.9077687484761486,0.8571372264664676,0.46456004421808994,0.17865055293336674,0.9733982796099595
0.1148965412748182,0.8311021396342195,0.9174393708435404,0.33902683239686227,0.5323681225857939,0.42016899883643777,0.08826395044009117,0.333714558288957,0.33745822013837523
0.0992530405977108,0.5166163376429751,0.2895968094493376,0.11632232580812762,0.5683943976438025,0.11904074541273957,0.5360691730448065,0.03272113806144661,0.07952171153717424
0.1767482858795793,0.9351233052122712,0.6185500265932105,0.3619269658969464,0.46423786382907695,0.005282599702935875,0.4023487561299398,0.1803289871417888,0.6973108340477043
0.8684346894371185,0.4560277762744081,0.7822144591833696,0.5936157133165237,0.8995485554396729,0.09166177609880699,0.6328067426703468,0.056053916333479226,0.836684822285908
0.1185576944466858,0.3540409112797958,0.2103797548860508,0.8946706641059943,0.5398667609383436,0.4818096411316224,0.3277412867467612,0.5377255430837814,0.36751229136161734
0.1982417829282087,0.4012267033179296,0.9103891897135826,0.7362675783168283,0.17060146913746943,0.7190916581893231,0.4283908603537204,0.08978829983683712,0.3406909326300459
0.3715605664081882,0.4829578468839943,0.1094428259773992,0.2200584673808318,0.9864506832489861,0.04368470778120492,0.3381386332076918,0.7071489518897305,0.8412449725444078
0.3705744480385747,0.6363421692496813,0.3416204750827861,0.38405024480503636,0.0020710077721743936,0.8831574059730157,0.5840136183278581,0.0035884412153872614,0.8320044797862045
0.6421404417255968,0.1259710232947012,0.5929313268147473,0.4036865838280391,0.19266998693690196,0.48492861352622374,0.8505825556070864,0.3260340801276773,0.5172701078349535
0.2555826940828251,0.7275943124031358,0.1999895186724578,0.5481910464505274,0.9864322080070786,0.5017012648567528,0.3290615128197619,0.6500175970601251,0.8273641043734639
0.6822409005832681,0.956680749855972,0.8476743450938815,0.7740019848761183,0.5298623488228539,0.20177885707496823,0.2633721373341038,0.01968284528221842,0.8509949052898195
0.479299042256716,0.6234920990663191,0.8155092453713297,0.9676381256949451,0.22613687400408733,0.8241300277595434,0.6235026458628539,0.9147706121197083,0.43894835390810283
0.7687430097306241,0.5400536744499483,0.8794757246275271,0.7610168534992203,0.5906713642548536,0.6653716256065241,0.8392552984103228,0.5655789718200053,0.5064335497770409
0.2514473560689667,0.6718589628883797,0.5528159435794449,0.9586686722577218,0.6227227224545365,0.27868407188789224,0.4023802236679701,0.587226933002733,0.7725494743551039
0.7267703742182052,0.7317105651866712,0.3178010032279607,0.6110118149019723,0.9648051462418318,0.4247768186851837,0.0022213077555890415,0.6400658131359194,0.729865045186758
0.6407112855388308,0.4115655921713839,0.8567692150122493,0.4942375540578958,0.831445395391685,0.32635620365432183,0.8524123938943489,0.5771624301492356,0.6815196659898142
0.2781267991401039,0.6355150699779681,0.012061559897729,0.7933613876093935,0.3309201944948602,0.09107046734762425,0.8945769300753615,0.8386099752187293,0.6354418145029885
0.9956037032462868,0.2327708900513203,0.3913550072874188,0.17556999210187074,0.34079718978447926,0.21102407390808797,0.09140588584601272,0.4604634132419354,0.9215369386263538
0.1650135185958998,0.906370518353048,0.6576476006860543,0.05023658070340942,0.4193830457055452,0.9080236437359306,0.8754539592662035,0.6069525045862754,0.487970614708944
0.3844633219796189,0.863578337117482,0.3408852147715724,0.12502817300802294,0.39103351369248684,0.9118171756446523,0.8997695221202788,0.2634507485486077,0.40741431230773506
0.3369529140809901,0.3073535215882009,0.5355168856025531,0.45819194632919114,0.2990293979768951,0.4548771027394265,0.5509102815559438,0.18954821327340887,0.12590032547845875
0.8712936157862295,0.3121663653888767,0.1942565409668947,0.7261858343435883,0.7443299396261535,0.05791117689360381,0.2729480399667614,0.7136588407036267,0.6305177169177437
0.4158608484289186,0.4332291328286599,0.807396182201007,0.3461559242777612,0.8999964119662225,0.582967017243489,0.2388641004133134,0.7674800236414241,0.17499607981697995
0.970599504660813,0.0560531740649883,0.6703123503300618,0.7140503289264792,0.22714997920312008,0.3341524651991413,0.5693344600326904,0.6383212175146274,0.8273544577044349
0.9632688460128548,0.0704745321662579,0.016251058046664,0.789276057781874,0.503379420389241,0.019355815372522844,0.2655181276815781,0.732418852473269,0.6172577627033908
0.1073354396777837,0.5253977475171732,0.2332512834112469,0.12909181582239504,0.6604986208732249,0.23328851904967352,0.4644871025987205,0.8744696055058132,0.8610654395628163
0.6948614683190574,0.7448633789163156,0.9762162933535636,0.9251796556730578,0.02223452729415487,0.5799631178987495,0.9874626794332879,0.9851961236284873,0.7902792285928188
0.535628575105335,0.8876865101743746,0.0628748626490797,0.51806684388139,0.6798637622678984,0.40317534394763044,0.6654576849684405,0.24442683866342563,0.8907094931212977
0.1345610670818628,0.3135124496745601,0.0353966118101385,0.34816466256974665,0.548978678373675,0.6095811222706342,0.6907142060876548,0.28085479680282044,0.5004182024680404
0.614959296607648,0.6448455036547689,0.3724951090326532,0.8260456324263139,0.4404385182591183,0.627104350103174,0.6109353078263065,0.9901140347936008,0.6351199974836907
0.1430503405354129,0.2227143381639921,0.1026170676514568,0.07890241027110512,0.8918684948508099,0.40786694230213627,0.3738584474693758,0.5467744834587398,0.0008933567882372095
0.3478881385732331,0.5495751027017212,0.6028828716645979,0.47936114102006067,0.8148911829480271,0.9824515852606098,0.6392426750584801,0.08169256700987582,0.4586943052805409
0.6450604840367009,0.7824275323270521,0.3440118731380804,0.14872649722003362,0.40622919070977304,0.1403689995332662,0.952574000776224,0.7502159775717904,0.2695989875635697
0.7344247753671087,0.9152313421161448,0.2154179431890164,0.6830930380850709,0.6564745605439839,0.837073686499943,0.3965437497219868,0.2698357979678824,0.6172558231105321
0.1014643352119286,0.6964363478736075,0.1056403332301294,0.5703825551455045,0.5889786491801101,0.535465080864522,0.830127190477316,0.4702195512641779,0.9806034824064364
0.1884369368681223,0.9368813268550944,0.7914419244447868,0.8765294861442285,0.22197811642406828,0.7251939500429971,0.46474916366820573,0.6512269429908929,0.8749233335710795
0.3701929278887918,0.4220622357987182,0.5489017236495006,0.37291464978109634,0.6770299227497276,0.8853978643125018,0.7569544575360998,0.6695556815819232,0.6627848908464349
0.0204973860531445,0.597145472275817,0.6814202992851021,0.693546639309925,0.6288681879873531,0.23282844773326905,0.20670298487395167,0.5356457216145434,0.09894903907122554
0.4211126494987712,0.7949641063365693,0.4842908685862833,0.7109310404488437,0.9747410016571132,0.20972938312312772,0.9116272382390832,0.5497298814815063,0.40764523081414195
0.5619871029726093,0.1634083633455856,0.2950065248402351,0.05138344460633171,0.11317490327172075,0.3044532620628576,0.739723835246578,0.9606088027136478,0.707263978727943
0.7498138367023294,0.8264665102499338,0.6708695940976432,0.3046575915006976,0.3540826657221625,0.2612654712843311,0.06249415199107111,0.9164299072749951,0.342319311759961
0.7083015843990736,0.3738221238163678,0.8586964246650908,0.7596626438378934,0.8393306592695436,0.13050453444791454,0.06352304138435261,0.5700079342735539,0.6062412009434899
0.9061969562135777,0.1785831919773722,0.2614462846496927,0.9685607418712457,0.6380420749493523,0.549584119510765,0.9907570974915221,0.1237961334847063,0.8678720864758539
0.4884009221422192,0.8194934974615078,0.0634337910219185,0.2634987748880978,0.11982390800971376,0.5257850403317023,0.06626663112018927,0.988771404644988,0.04149399135163445
0.1005910824767361,0.3127551253434292,0.6049896104238753,0.29723713450083356,0.917530988271186,0.056055299369659695,0.6575853830920352,0.9719259175778919,0.9080129517299564
0.6940726885537608,0.4442114333694133,0.816989444264668,0.8410620775646775,0.18329762680684059,0.5962297369528692,0.37657903044807006,0.30108245239954023,0.8373722759062951
0.0793443340909088,0.5118795356172453,0.8967836417137839,0.5604197977190125,0.09186228208216496,0.20160557697878634,0.4917940582218244,0.6902936619579373,0.7013902330540541
0.2880712880464741,0.9842155913228352,0.7718529419445258,0.370713102491124,0.7378408662278412,0.46553450837768806,0.7865961391595495,0.7219448141222801,0.32748740003840193
0.0820838142455191,0.0674539472504859,0.0258032522441239,0.6489503487790819,0.7138566013338745,0.10169187379536715,0.8513820945894592,0.3593843860876498,0.7002069320763152
0.7600262299090671,0.3288064257126195,0.809579806666861,0.9313547932596526,0.02187159303056707,0.043940744928550046,0.27313268577584016,0.1013414637423824,0.8251975232467668
0.0912035316780152,0.4928543966846541,0.634494426458032,0.3594744734748381,0.9828315210771753,0.5437636254628202,0.6112965314471567,0.10366942632003429,0.6795235004589185
0.0940375276930966,0.2418458347051269,0.4382496074170812,0.9712995793581212,0.8423670611641163,0.5153462220408701,0.3401485505947328,0.829849432460576,0.6847930611066345
0.4611866108241878,0.3810116499021795,0.267428329076489,0.17653124429554778,0.025668377411710686,0.6309770618381619,0.7369759518745969,0.44985434826870707,0.4962178722873034
0.1968476083866624,0.368878432500804,0.5298406765471423,0.24074894190287444,0.41368730408545906,0.34515717855310113,0.9721053206129685,0.3553090326584484,0.175712324665809
0.017104051117631,0.7938883277716537,0.4894223822339315,0.9632107361535486,0.8699716998190573,0.23252551758025986,0.9736651775530709,0.9980574979328627,0.5599870599687872
0.3072582079056508,0.6247511515857038,0.5070797034650635,0.49874937099045624,0.9020658238414336,0.955421938896102,0.845082086617421,0.5635390886335716,0.8026979662446855
0.3355968662252266,0.7528991161751954,0.1543753213464038,0.33220258638543476,0.34645357839061053,0.4420807849536714,0.46604927533946305,0.2666843985119587,0.1138517272228492
0.0633504056205988,0.6276455330629712,0.3405026168273489,0.44751107305596394,0.9924371557786816,0.9530066676017176,0.04893498887657721,0.11516690871321633,0.7000678993059934
0.7017883554212035,0.6799031368801353,0.6042361498200509,0.6570949103697321,0.2558690163431636,0.19258619033085944,0.6701999616767595,0.5205946696092,0.1744215695525585
0.2539780069730899,0.2800827004292192,0.26070037440624,0.9470267750643231,0.5288439111324124,0.9284436248846358,0.22005441638364942,0.16616745166439284,0.9936725424615359
0.9800028936698636,0.5478223541875047,0.4505349111797621,0.4739262683034965,0.9585212369387325,0.6577941680641722,0.23329307452574466,0.11081444847933175,0.514861391456594
0.3177253310141869,0.5862151868472357,0.4605269093919331,0.22451207127465322,0.691549662678454,0.24844802851768388,0.05838738322747483,0.8649517058715965,0.973384859481113
0.986328564130436,0.3837349818210768,0.8450119768098158,0.6865851893611068,0.9742278977874163,0.4817893414650113,0.36360863338766847,0.7108670662796933,0.13019565269839095
0.7014953549740364,0.3445836078052117,0.5071008774569455,0.34847834492562024,0.6607582695802565,0.47419335748317815,0.19305790366306097,0.7298746838994794,0.3259384950598807
0.9616438782206524,0.8666525923411598,0.0885329959695697,0.9260837995396335,0.7133030352210794,0.9483447601520393,0.5153134753096998,0.3934666867899641,0.9588481149482969
0.7878645208492434,0.9878411858874953,0.6130861661361446,0.39200638142480815,0.4696016773112808,0.06054833787188263,0.9756965399510061,0.6051100258291245,0.6782528562718442
0.2715456325001956,0.065848440432972,0.3700281822787686,0.39510161604230776,0.6776460214384837,0.30042476113797434,0.36998351326724543,0.5754568321932235,0.9315018540536131
0.0620013713469887,0.7284566637434022,0.0020100631218799,0.41836369220549396,0.5105400493416138,0.5216864700863526,0.14434120932356842,0.7517731180625407,0.8612743093975606
0.9094914543276124,0.2788348300358692,0.0512853997677338,0.1930017131814794,0.05456392417179601,0.23483257162567495,0.23070044319074,0.5409568612555179,0.3101593255439975
0.2796653164343326,0.6281544711045881,0.092110313980477,0.27027248251823044,0.6196462277654833,0.6048954116383091,0.2795094454447451,0.38913995378372435,0.789117815859525
0.0240043617089295,0.5047462927072964,0.4580854135670186,0.03969881968631517,0.44126284681629213,0.13250209973023008,0.43825976923610366,0.5120138908042938,0.5884545313130914
0.5175933956429245,0.6465659281009732,0.4085820212309173,0.580385043935653,0.2314521214718378,0.4299755805193286,0.8623964943622303,0.9832571451190227,0.10043549960546216
0.1728007259897999,0.6080632995825423,0.5324127957335911,0.20852809953800922,0.8970703291078385,0.5609650323946523,0.3812398717126104,0.8467375218494713,0.03748932279510275
0.5289941422000862,0.227755305393713,0.4116472762446814,0.3646707004086378,0.19378819126151858,0.2533810473503948,0.015084258201657708,0.5976367180404362,0.8789613120810565
0.5794656683079727,0.1725486720462659,0.7069608779375561,0.9430187123913791,0.8350544142940712,0.9550042453336007,0.5732747834643196,0.7791225317976967,0.021289150905365872
0.7881780987578395,0.5408515361664987,0.595172585185303,0.8099631135538026,0.5260291096981012,0.8090734349943132,0.1679973772838752,0.7085166777204347,0.19470920927358937
0.8683212006455227,0.9977174464564782,0.3811127967841382,0.05493009956710726,0.5201710791550116,0.1928417283061623,0.34727499252768423,0.5194179275216186,0.7758510678232826
0.3635768316068492,0.9412584902736322,0.6455359592614882,0.16667063390305226,0.5181743268813385,0.9444983419719837,0.33534751338629054,0.31760869019490345,0.48214843959039955
0.2672015901671252,0.4110734002058708,0.2068751317503892,0.20926697772459002,0.9501661068847,0.30439745985680067,0.06375073506110884,0.09600625231565241,0.9804356303513863
0.2911760676528529,0.0610808406881227,0.9922575696444932,0.591768471595004,0.24585823693381326,0.23521237326188282,0.09679989058200555,0.4087383759549572,0.042789613670864424
0.158395163444245,0.310137988989363,0.1880644624740162,0.7355156879284952,0.3477032174329119,0.7873035775333437,0.4455186640510157,0.6544225690416341,0.212760498410962
0.3549331828425967,0.9703105886621328,0.1069052805132262,0.5766504078174697,0.5529010342269308,0.43844939612782374,0.13939858148269824,0.9067327768199971,0.5975077342144526
0.1047659664691909,0.4180536510121874,0.9923050042391842,0.5542405568850636,0.00630663876679205,0.7713971907107433,0.7243402905078006,0.1333122239701594,0.07847540604247827
0.7328597625213166,0.6138001196150628,0.3505439711524208,0.33000180149870006,0.6099038387779248,0.7407706448810649,0.5054047010669309,0.16610460923134218,0.6204634685634028
0.6744065968539495,0.2217370050322645,0.2134211035568517,0.2969126797375119,0.6325804627494895,0.6519491514433876,0.20997660092030068,0.13612953232103553,0.4806279261598757
0.5211546371188044,0.3975657910701844,0.7873251341011794,0.6774773929624711,0.417756344646832,0.5213454710423631,0.20148579532233535,0.4968243300785058,0.7102764709511643
0.7979218646426431,0.998945590363874,0.4400429202320597,0.05855978689644292,0.5784197552083686,0.6001834177796886,0.9997136303759226,0.09092255427767915,0.6890735625907402
0.075759265092932,0.9984613379962716,0.5764922110580385,0.36936874786009366,0.5377216039033007,0.7974114462035423,0.37656416053408526,0.958099248851907,0.6860362841697483
0.514458366891654,0.9418223736356484,0.5939834580656751,0.5410193932837962,0.13109323428848696,0.8926109473114557,0.20084088484182472,0.5661514799668549,0.6493703538815496
0.3541003004605994,0.875665854183963,0.6423993749527045,0.5615696410438974,0.4160993697860832,0.08599117459033945,0.9479956645411858,0.10369189356903741,0.24839954047447954
0.561595715821082,0.3575686978337143,0.37455950568674,0.6136554071847791,0.4389366670413535,0.8115637095446252,0.5553091004863229,0.21019357743359235,0.2774420372566675
0.0226820868305322,0.8243989176633861,0.0654235745836112,0.2739721806247175,0.9620528992776906,0.5423854374871369,0.839587160157195,0.5035164340655339,0.5499298497343899
0.4783974525966347,0.5950811813598561,0.3576357158292028,0.06895613919074095,0.2002935422301647,0.2580310297941397,0.9275473305515157,0.5394442147715226,0.5524868855191285
0.5300739339121119,0.7054232124327939,0.0997738558191403,0.9931377152519288,0.05991849988939957,0.8870217926526026,0.1919131156324415,0.7783645216938124,0.03310763868196431
0.987700357039959,0.6991145217482954,0.5777335193299575,0.9249900304854637,0.10611727052894793,0.15914574381849889,0.4575046303960578,0.45973166565169454,0.8054390854533577
0.782191524111428,0.1912387668785834,0.6574818891362452,0.16712017452770833,0.22710638305044561,0.4221629809556182,0.21936691018746413,0.3955738559037474,0.689654479369666
0.3093825698947682,0.2793170307863096,0.01739772609713,0.7745546559340368,0.6280189182753706,0.8747442353153051,0.7115146751074688,0.6366154980243476,0.5061554026808793
0.1524328008766449,0.9904206420080852,0.2336024474136747,0.4791904667916205,0.4294529321371333,0.36215781702933103,0.908448686521867,0.8536420722536187,0.5087416880760335
0.98539671420122,0.1896431979411611,0.2146839988805125,0.18036248125469578,0.6402692416382831,0.28151065510521744,0.1480097846951972,0.2370025368306603,0.1359040182068567
0.314283099955173,0.2431341308902413,0.8573964438741277,0.5221361683318786,0.7451846934618568,0.9609572347032738,0.22394970989884,0.6944553275534812,0.4412720986962577
0.3923556393117005,0.3546994784940916,0.0650437431659581,0.7382850271943755,0.39190610406433446,0.46538677424813946,0.05181210834167016,0.2719077875053636,0.12722528843023462
0.2113953801564397,0.3441503446260409,0.4028458459701199,0.03102242940855371,0.34541680283712084,0.8764028278240975,0.7742707954181474,0.4003675947106181,0.8647051472786337
0.9482389571365604,0.4304364221279871,0.2611018476157107,0.165838230062486,0.7061054739081927,0.5206354302730242,0.900495298400327,0.07306485413872887,0.48663527588862576
0.6566154929428951,0.6755937427855739,0.6906106071799811,0.7558268110600196,0.5290978795587908,0.3735202546936366,0.006493525003195333,0.44203488027278304,0.9387018884310903
0.3351942200381306,0.0199221028830726,0.9655003486522712,0.20579555141579076,0.7116256982700142,0.7327660195058762,0.08480629595745681,0.4565945804474697,0.824883020112931
0.7457918299787774,0.1639658749100974,0.6269785755809459,0.3078261331141158,0.05565721169551563,0.4593181880733417,0.7853010442767451,0.14623548483967463,0.5423228132415256
0.6600243170488157,0.0141884616765137,0.5823796014138659,0.8754542909167838,0.510872322937146,0.13641561449089645,0.262589968321186,0.6701864254520642,0.2990661596071571
0.039752533024695,0.1493025326502349,0.4582335628370056,0.9044346513970274,0.7214727026700117,0.8071398546876606,0.06104750079395449,0.3256778841148509,0.685837086812272
