0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.4996149201180346,0.2282550134373382,0.2136097234991321,0.022762630959810348,0.538953261368962,0.7956363075439871,0.3026236382121471,0.1590302046398573,0.0011283567712901954,0.08317198440404039,0.9573841126090964,0.18074116020927755,0.2975939248909768,0.33789551357955727,0.6392568713466349,0.4304160155030262,0.6817044412547367,0.6176895718237178
0.1537903652638176,0.2983283379149459,0.5248634691534353,0.4712274372468246,0.9826103265077961,0.024901173274836097,0.20973547961839556,0.6888564944178,0.19591694217397682,0.9154121286507267,0.17989679838230543,0.32742169481538286,0.2804983246477948,0.003250189211660981,0.28103208541026525,0.7653122913853196,0.5481135827333073,0.10384766360799913
0.2772646011899322,0.7605725590771882,0.3803481429300555,0.535363107992427,0.44686351625046705,0.22855898463250301,0.29760458764702724,0.21804091250526192,0.8282469475602302,0.11047556939260872,0.6566295229308737,0.9995004771572117,0.9102129542472603,0.20708654403767202,0.05470196218671253,0.7392002132678738,0.23527063023723493,0.4412432142298821
0.7171273689107885,0.544127772559947,0.0706484434877933,0.8426532915980587,0.5603942417222515,0.11751249239339501,0.030295111301087863,0.6027752736764616,0.12291571291821479,0.12067131995640346,0.9686885174932717,0.48624579498147225,0.8339107133627701,0.454595684844162,0.792601926063626,0.9233210142516332,0.8390212421829234,0.04380770840734982
0.3819546401461901,0.7901158058844711,0.948385322613899,0.8355209885134038,0.39928175441365665,0.05872662238550341,0.5823284314272025,0.16018779440418196,0.7385387401311615,0.27987731707097885,0.7407694558151552,0.5696590565859831,0.9140345425981836,0.9352203274844751,0.8589956937165099,0.07415854942188682,0.4401677127434622,0.5839066726310319
0.9878193691032464,0.6834270670367132,0.252575155733272,0.10444783723391404,0.2270036614948321,0.2310426149645889,0.3026441980252744,0.9047763911050966,0.638220724516403,0.1973207717819021,0.28372730305200755,0.8152801997626217,0.8095399348981499,0.7616818404182086,0.6593402843422903,0.07187728565628182,0.1711621755314573,0.7251111805991609
0.6680153604616471,0.5134672584296222,0.5136369071041512,0.4612328279283858,0.23381004747488432,0.4069339635235846,0.3084209839099371,0.4407208070620201,0.21434241034608148,0.8605600762047274,0.5546908740422097,0.18042579433304096,0.9263682114021957,0.4749094836950495,0.06269638019484702,0.9025774132664545,0.9798101000218866,0.006256001979447423
0.9204443076820464,0.8010294336151326,0.7199965625255494,0.34909347729671336,0.5312987529289933,0.9919044354367601,0.11493935280391931,0.3916690510397549,0.6348359618147161,0.5038558210906048,0.147138167127711,0.27874310957480364,0.26329046100676734,0.045845869617022306,0.7809491158750825,0.7833342315398594,0.6747658629833103,0.17561854890321626
0.9758063204665536,0.377327229871146,0.7787613861815866,0.6725885616106135,0.9423698342443286,0.4587743915348851,0.6658730563995421,0.6803770724294941,0.7386060793149578,0.38328626077434624,0.8586933489128001,0.11914300888904727,0.6586581286222098,0.5210329144664466,0.44745295151616105,0.4059444714258631,0.8234021927365055,0.2156005181030881
0.1878917822722274,0.0543809658161866,0.4775628024024426,0.38777486554248486,0.2794673720216294,0.6317036162137599,0.8466655504044259,0.6051128175206257,0.8727149677233947,0.9393506480524038,0.6231367177576702,0.7585684702131971,0.9181517227213305,0.19558119828469478,0.06280000700048649,0.850460296872722,0.7971345401696254,0.40974182255055636
0.9022048911072048,0.6330817699673142,0.3114604898948466,0.10179629823231273,0.6019944570265914,0.6960196662959675,0.6411086487349245,0.43320877591181084,0.34575240594015166,0.4279595142206919,0.31547723896810753,0.6651385414726211,0.48541117614509344,0.18310777138998324,0.463841320899246,0.840591865323661,0.07460562777105495,0.5767233361644521
0.1126981296633555,0.2811787799982454,0.276655270384692,0.5568091986629388,0.7659214701917454,0.9966486063655693,0.5903698189037778,0.20410071161765975,0.134010053726081,0.25632247290504884,0.6690834657660653,0.782563300915902,0.7453819317708065,0.11050587948852109,0.66992002287295,0.5905330843409372,0.4490247867858087,0.5041601502236183
0.2083319650552786,0.2856137072137053,0.4612568600921021,0.7454688537389924,0.9017840790397368,0.27211485304939864,0.8932585644796422,0.772218831663317,0.14476012323096588,0.4083393140478013,0.15420320952115152,0.30476080824287166,0.11919464237266442,0.23813074124792943,0.9018668588589199,0.18050473343249118,0.12302292235306655,0.2754772736327469
0.1832492737573759,0.0232358654028588,0.985552980212574,0.9591972650495217,0.24960973816931542,0.5863998681401589,0.7616843911721248,0.9445436692696155,0.27093566451002815,0.051838304555899994,0.27462304338156096,0.21898936084614984,0.16765582126664258,0.3189994662332468,0.7186587169397165,0.3462217096327541,0.8221653519079102,0.5862624998351132
0.2624950403105542,0.8587469011718302,0.0610578519745435,0.3325869668589324,0.5893081250393282,0.05319159112573879,0.14366950038453818,0.862907112992674,0.49620299456575756,0.4845987506686459,0.9513239002896476,0.22670406440716484,0.784246054928351,0.7156358292384736,0.28070155668168806,0.37204796588633915,0.5987296459791088,0.20652519650412227
0.5088401939171708,0.8661253204433854,0.8988088663460588,0.4041034201238386,0.8587391594365439,0.1039465481172055,0.7919610694379075,0.9969121447721039,0.515860650597072,0.5839008691866022,0.9378703920084352,0.2729991801564703,0.1254971585990079,0.7007619052975801,0.5610608412243984,0.7469565799660499,0.6252388379573675,0.7525849995008157
0.0865631817881248,0.8956989031827972,0.7597027110481159,0.6214802538046321,0.8149119856558127,0.7140740055818697,0.8197787104587093,0.334239973259015,0.9086246200022874,0.818434675446033,0.15395397607656625,0.4877443799862302,0.09685018428851233,0.9798032214876837,0.09260765961575546,0.7496974403004205,0.33743580847738786,0.5709322052027749
0.062877578697224,0.9438285575361938,0.9987590260130814,0.23932897307791268,0.36439483108745274,0.4112752607507115,0.19019795065582934,0.16197995693203837,0.8359651048965613,0.6323931140819629,0.5435770139077922,0.5632193516693473,0.04578008963119029,0.41469940625607704,0.4963978405954734,0.5089796080598031,0.483850508990332,0.20158500689314796
0.215519215229474,0.5554062432447646,0.1884876438250055,0.12339559860672489,0.6939019127895029,0.54546665975775,0.5905962475029917,0.16831346294567895,0.5408427918734466,0.335083565540674,0.014028629593846209,0.08683588068630077,0.7073734143726726,0.6562538498648094,0.09314118809622873,0.658851227018109,0.5207584930000542,0.5696638056943695
0.1058990021416886,0.0661017817557919,0.5833831721360543,0.7284656403349624,0.6144664327807964,0.3738333173439289,0.9899373131393117,0.22766697610623277,0.37625002969515875,0.2511688926812322,0.9550656190618884,0.4065638203785721,0.3442848608064282,0.9491956528323325,0.5355536235115691,0.9382988747639195,0.768430315206984,0.8932217326741898
