0,1,2,3,4,5
0.4996149201180346,0.2282550134373382,0.2136097234991321,0.8110832368918776,0.38306004800177385,0.4805441465594511
0.1537903652638176,0.2983283379149459,0.5248634691534353,0.9747361050304474,0.22166323880571626,0.7251101311803699
0.2772646011899322,0.7605725590771882,0.3803481429300555,0.1344754644969518,0.6677545034529151,0.8161787676342425
0.7171273689107885,0.544127772559947,0.0706484434877933,0.7091554529453318,0.7958852758855951,0.5487388047774961
0.3819546401461901,0.7901158058844711,0.948385322613899,0.22845552770291155,0.11157690683643307,0.6836395407425974
0.9878193691032464,0.6834270670367132,0.252575155733272,0.2786970142347276,0.5168460186538506,0.7833420081070961
0.6680153604616471,0.5134672584296222,0.5136369071041512,0.5407274105761246,0.635073567507506,0.17209105180958162
0.9204443076820464,0.8010294336151326,0.7199965625255494,0.6158950522281617,0.3816825275929463,0.8396987468675502
0.9758063204665536,0.377327229871146,0.7787613861815866,0.9018153153179674,0.8921731813488432,0.7433159004865384
0.1878917822722274,0.0543809658161866,0.4775628024024426,0.8184250794535566,0.6301203930720704,0.18293372441835587
0.9022048911072048,0.6330817699673142,0.3114604898948466,0.4989045908957275,0.725588025264475,0.5287212954356871
0.1126981296633555,0.2811787799982454,0.276655270384692,0.8181244954288033,0.11921291239454557,0.11289212236345203
0.2083319650552786,0.2856137072137053,0.4612568600921021,0.380361123124909,0.29233415633009097,0.3361315199036695
0.1832492737573759,0.0232358654028588,0.985552980212574,0.84684119644605,0.19215820227770497,0.1606750266746968
0.2624950403105542,0.8587469011718302,0.0610578519745435,0.448494370141991,0.23044106715956358,0.06513725851242291
0.5088401939171708,0.8661253204433854,0.8988088663460588,0.1403775835648403,0.16969054919030957,0.9036110061602818
0.0865631817881248,0.8956989031827972,0.7597027110481159,0.8054489787342745,0.5900946161651747,0.7696603034082653
0.062877578697224,0.9438285575361938,0.9987590260130814,0.6075455055035602,0.7592839440769011,0.9769624218299753
0.215519215229474,0.5554062432447646,0.1884876438250055,0.35144290010791346,0.7491869561951553,0.6823316745691836
0.1058990021416886,0.0661017817557919,0.5833831721360543,0.46859376340896886,0.04752107713728482,0.996879151256193
0.8910051680707196,0.5974262714875544,0.4857730608757664,0.10517641458144933,0.580124707536519,0.007013459336592587
0.6984853691684684,0.8122452129258005,0.9058226037477424,0.6240251021446941,0.9697145180891306,0.041668765131953056
0.4806100779059754,0.3811950905163563,0.8004076315501072,0.45634130957026364,0.8298286647551082,0.6554043430610571
0.0557179649157498,0.7620801546988739,0.8512935575607913,0.2576423697293132,0.6548262646368369,0.9418586594631249
0.8131808685165886,0.9907652247068368,0.6234933475303749,0.33286347019342644,0.23300435822127097,0.3366602502891698
0.5816648292110745,0.4139542374288716,0.8934929592610282,0.6531559602216006,0.8472088567219977,0.7822007727900798
0.6659038273249581,0.4841059603715566,0.5302945636096056,0.4572546705811623,0.18375909391882095,0.5776037126750432
0.00172464671835,0.2502987339381665,0.6796491222042439,0.12599340209349563,0.8522209076824009,0.03251311371324206
0.3235786453633265,0.6453669158096367,0.5352573408129329,0.49602503607682547,0.9818711660259881,0.8040754316875957
0.797436631165549,0.6416897098734783,0.4259296043599586,0.6316688365315245,0.7441422223685933,0.4026608395015969
0.9745855471969224,0.3628794226467248,0.6981539028022821,0.7715895051155539,0.281940051192453,0.3646963248132489
0.5195640352735523,0.8459229656324809,0.2889168192305203,0.9267173312440393,0.8908754690985029,0.2581186641959484
0.1148965412748182,0.8311021396342195,0.9174393708435404,0.8525930535108225,0.15078552777853427,0.645763329884175
0.0992530405977108,0.5166163376429751,0.2895968094493376,0.21922040081763394,0.2989008962514236,0.6072501494531806
0.1767482858795793,0.9351233052122712,0.6185500265932105,0.2812424777205136,0.5942004682486356,0.3805652740369577
0.8684346894371185,0.4560277762744081,0.7822144591833696,0.11147617549528477,0.9135566406945953,0.30996473171524885
0.1185576944466858,0.3540409112797958,0.2103797548860508,0.4639924261721464,0.8721661748169566,0.8277206265595828
0.1982417829282087,0.4012267033179296,0.9103891897135826,0.5577264913466853,0.7278618602741751,0.14566137646122834
0.3715605664081882,0.4829578468839943,0.1094428259773992,0.06474288120037819,0.8844206242658647,0.1951062807920323
